OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,
03789300,UNITECH TRAINING ACADEMY,LA,705067215,Proprietary,82,89,301283,173,301283,
03789400,RIVER PARISHES COMMUNITY COLLEGE,LA,707378134,Public,0,0,0,0,0,
03794400,ANGLO EUROPEAN COLLEGE OF CHIROPRACTIC,,BH5 2DF,Foreign-Private,0,0,0,0,0,
03797400,CAREER CARE INSTITUTE,CA,935344765,Proprietary,97,99,676750,195,676750,
03803300,HEALTHCARE TRAINING INSTITUTE,NJ,070833504,Proprietary,21,21,76111,37,76111,
03804300,BELLEFONTE ACADEMY OF BEAUTY,KY,411692015,Proprietary,0,0,0,0,0,
03804400,MEDTECH INSTITUTE,GA,303396040,Proprietary,6,7,68043,16,68043,
03807300,ROSE BRUFORD COLLEGE OF THEATRE AND PERFORMANCE,,DA15 9DF,Foreign-Public,2,2,96872,7,96872,
03808300,INSTITUTE OF BEAUTY AND WELLNESS (THE),WI,532025715,Proprietary,14,18,94534,36,94534,
03810500,MID CITY COLLEGE,LA,708060000,Proprietary,0,0,0,0,0,
03811300,EASTERN SCHOOL OF ACUPUNCTURE AND TRADITIONAL MEDICINE,NJ,070033426,Proprietary,0,0,0,0,0,
03812300,OMNITECH INSTITUTE,GA,303495555,Proprietary,5,5,31008,9,31008,
03813300,NORTHCENTRAL UNIVERSITY,CA,921066134,Proprietary,1,1,18284,12,18284,
03814300,TURNING POINT BEAUTY COLLEGE,AZ,851224766,Proprietary,3,3,20162,6,20162,
03814400,SOKA UNIVERSITY OF AMERICA,CA,926568081,Private-Nonprofit,42,43,338245,84,338245,
03816300,ARTISTIC NAILS & BEAUTY ACADEMY,FL,336055919,Proprietary,20,20,88000,35,88000,
03816400,AMERICAN GRADUATE SCHOOL IN PARIS,,75006,Foreign-Private,0,0,0,0,0,
03818300,HHL LEIPZIG GRADUATE SCHOOL OF MANAGEMENT,,D-04109,Foreign-Private,0,0,0,0,0,
03819300,AMERICAN PUBLIC UNIVERSITY SYSTEM,WV,254141621,Proprietary,18,21,87444,48,87444,
03821400,UNIVERSAL COLLEGE OF HEALING ARTS,NE,681121810,Proprietary,1,1,4159,2,4159,
03822300,PAUL MITCHELL THE SCHOOL - MONROE,WI,537170000,Proprietary,2,2,17256,4,17256,
03823300,FLORIDA ACADEMY OF HEALTH & BEAUTY,FL,333112901,Proprietary,0,0,0,0,0,
03824300,"ROYAL VETERINARY COLLEGE (THE), UNIVERSITY OF LONDON",,NW1 0TU,Foreign-Public,0,0,0,0,0,
03827300,CHARLOTTE CHRISTIAN COLLEGE AND THEOLOGICAL SEMINARY,NC,282051648,Private-Nonprofit,0,0,0,0,0,
03829500,SKINWORKS SCHOOL OF ADVANCED SKINCARE,UT,841150000,Proprietary,0,0,0,0,0,
03830300,SAE INSTITUTE OF TECHNOLOGY,TN,372034310,Proprietary,127,179,1826647,384,1826180,
03831300,INSTITUTE OF HAIR DESIGN,OK,748040000,Proprietary,1,1,10635,2,10635,
03832300,DADE MEDICAL COLLEGE,FL,331265534,Proprietary,49,49,415173,56,243096,
03832400,COSMETOLOGY SCHOOL OF ARTS AND SCIENCES,ID,833181327,Proprietary,0,0,0,0,0,
03833300,AMERICAN ACADEMY OF TRADITIONAL CHINESE MEDICINE,MN,551130000,Proprietary,0,0,0,0,0,
03837300,AVEDA FREDRIC'S INSTITUTE,OH,450692794,Proprietary,36,36,330258,72,330258,
03838300,NIGHTINGALE COLLEGE,UT,841110000,Proprietary,8,9,95969,18,95969,
03838500,NORTHWEST CAREER COLLEGE,NV,891280255,Proprietary,21,21,112141,44,112141,
03839300,AVEDA INSTITUTE,NY,100131522,Proprietary,19,19,207440,38,207440,
03840300,OMEGA GRADUATE SCHOOL,TN,373216736,Private-Nonprofit,0,0,0,0,0,
03841300,CAREER BEAUTY COLLEGE,TN,384643634,Proprietary,0,0,0,0,0,
03842500,CAMBRIDGE INSTITUTE OF ALLIED HEALTH AND TECHNOLOGY,FL,327010000,Proprietary,6,6,37787,12,37787,
03846300,PACIFIC LIFE BIBLE COLLEGE,,V3S 2A5,Foreign-Private,1,1,5500,2,5500,
03847300,CRANDALL UNIVERSITY,,E1G 3H9,Foreign-Private,0,0,0,0,0,
03848300,DAY SPA CAREER COLLEGE,MS,395640000,Proprietary,2,2,19700,4,19700,
03853300,KECK GRADUATE INSTITUTE OF APPLIED LIFE SCIENCES,CA,917114817,Private-Nonprofit,0,0,0,0,0,
03855300,ECCLESIA COLLEGE,AR,727628159,Private-Nonprofit,12,12,64178,23,64178,
03856300,UNIVERSAL CAREER SCHOOL,FL,331744406,Proprietary,1,1,5930,2,5930,
03856500,FLORIDA SCHOOL OF TRADITIONAL MIDWIFERY,FL,326015507,Private-Nonprofit,0,0,0,0,0,
03859300,E.I.N.E.,MA,018764709,Proprietary,0,0,0,0,0,
03859400,FALMOUTH UNIVERSITY,,TR11 4RH,Foreign-Public,10,10,292934,30,292934,
03862600,VIRGINIA BAPTIST COLLEGE,VA,224070000,Private-Nonprofit,0,0,0,0,0,
03868300,WORLD MISSION UNIVERSITY,CA,900201789,Private-Nonprofit,0,0,0,0,0,
03868400,LOS ANGELES MUSIC ACADEMY,CA,911052540,Proprietary,29,33,627701,88,627701,
03871300,FOLSOM LAKE COLLEGE,CA,956306798,Public,0,0,0,0,0,
03872400,DIVINE MERCY UNIVERSITY,VA,222023609,Private-Nonprofit,0,0,0,0,0,
03873300,COPENHAGEN BUSINESS SCHOOL,,DK-2000,Foreign-Public,0,0,0,0,0,
03874300,CAMBRIDGE JUNIOR COLLEGE,CA,959938978,Proprietary,33,34,208136,61,208136,
03874400,COMMUNITY CHRISTIAN COLLEGE,CA,923744465,Private-Nonprofit,0,0,0,0,0,
03875300,MCI INSTITUTE OF TECHNOLOGY,FL,334094937,Proprietary,0,0,0,0,0,
03876300,CULPEPER COSMETOLOGY TRAINING CENTER,VA,227013105,Public,1,1,8067,2,8067,
03881400,ESTELLE MEDICAL ACADEMY,IL,600772269,Proprietary,5,5,8621,9,8621,
03883400,AVIATION INSTITUTE OF MAINTENANCE,VA,201094156,Proprietary,19,20,173203,35,173203,
03885300,EMPLOYMENT SOLUTIONS,KY,405173260,Private-Nonprofit,1,1,2000,2,2000,
03888300,DRAGON RISES COLLEGE OF ORIENTAL MEDICINE,FL,326015089,Private-Nonprofit,0,0,0,0,0,
03889300,STANBRIDGE UNIVERSITY,CA,926120000,Proprietary,117,131,1288247,261,1288247,
03891300,SOMA INSTITUTE - THE NATIONAL SCHOOL OF CLINICAL MASSAGE THERAPY,IL,606044466,Proprietary,1,1,10200,2,10200,
03894300,HUNTSVILLE BIBLE COLLEGE,AL,358111632,Private-Nonprofit,0,0,0,0,0,
03897400,INTERNATIONAL SPACE UNIVERSITY,,67400,Foreign-Private,0,0,0,0,0,
03900300,MEDICAL UNIVERSITY OF THE AMERICAS,,,Foreign-For-Profit,0,0,0,0,0,
03903400,AMERICAN BEAUTY SCHOOL,NY,104628003,Proprietary,0,0,0,0,0,
03903500,SOUTHERN TECHNICAL COLLEGE,FL,328090000,Proprietary,67,82,431873,210,431873,
03907300,PAUL MITCHELL THE SCHOOL GREAT LAKES,MI,480600000,Proprietary,17,18,86158,34,86158,
03909300,PAUL MITCHELL THE SCHOOL LOGAN,UT,843234679,Proprietary,1,1,5053,2,5053,
03910400,NATIONAL POLYTECHNIC COLLEGE,CA,907121043,Proprietary,22,22,83583,46,83583,
03912300,CREDENCE INSTITUTE OF BEAUTY,AR,716350000,Proprietary,0,0,0,0,0,
03914300,"CALC, INSTITUTE OF TECHNOLOGY",IL,620025946,Proprietary,3,3,16120,6,16120,
03915300,CAREER QUEST LEARNING CENTER,MI,489104732,Proprietary,48,50,323885,89,323885,
03917300,EVERGREEN BEAUTY AND BARBER COLLEGE,WA,982083759,Proprietary,6,6,38828,11,38828,
03920300,INSTITUTE OF HAIR DESIGN,TN,383101801,Proprietary,0,0,0,0,0,
03921300,CAMEO COLLEGE OF ESSENTIAL BEAUTY,UT,841076134,Proprietary,0,0,0,0,0,
03923300,PRECISION MANUFACTURING INSTITUTE,PA,163358380,Private-Nonprofit,2,2,20239,4,20239,
03924300,HAIR ACADEMY 110 (THE),MO,635012915,Proprietary,0,0,0,0,0,
03927300,MARINELLO SCHOOL OF BEAUTY,CT,063572447,Proprietary,1,1,1364,1,1364,
03930300,BUCHANAN BEAUTY COLLEGE,TN,371602741,Proprietary,0,0,0,0,0,
03932500,TOTAL COSMETOLOGY TRAINING CENTER,WA,992176231,Proprietary,0,0,0,0,0,
03933300,MUELLER COLLEGE,CA,921083001,Proprietary,1,1,9600,2,6400,
03935300,CALIFORNIA NURSES EDUCATIONAL INSTITUTE,CA,922643612,Proprietary,17,17,125703,35,125703,
03939300,WOLFORD COLLEGE,FL,341081931,Proprietary,0,0,0,0,0,
03939400,CENTURA INSTITUTE,FL,328104719,Proprietary,3,3,13160,5,13160,
03939600,DAYTONA COLLEGE,FL,321748449,Proprietary,6,8,19212,20,19212,
03941300,AVE MARIA UNIVERSITY,FL,341429505,Private-Nonprofit,130,136,1442685,243,1442685,
03944300,MASSAGE THERAPY TRAINING INSTITUTE,NM,880052590,Proprietary,2,2,9500,4,9500,
03944400,PROFESSIONAL CAREERS INSTITUTE,TX,770362252,Proprietary,1,1,9500,2,9500,
03945300,UNIVERSITY OF WEST LONDON (THE),,W5 5RF,Foreign-Public,5,5,135995,15,135995,
03946300,FRANKLIN W. OLIN COLLEGE OF ENGINEERING,MA,024921200,Private-Nonprofit,5,5,62912,10,62912,
03948300,HARRISBURG UNIVERSITY OF SCIENCE AND TECHNOLOGY,PA,171012116,Private-Nonprofit,71,74,742557,142,742557,
03949300,WON INSTITUTE OF GRADUATE STUDIES,PA,190384535,Private-Nonprofit,0,0,0,0,0,
03950500,NORTHWEST REGIONAL TECHNOLOGY INSTITUTE,PA,165082820,Proprietary,0,0,0,0,0,
03956300,SOUTH LOUISIANA COMMUNITY COLLEGE,LA,705060000,Public,5,5,17780,9,17780,
03957300,BLUE RIDGE COMMUNITY AND TECHNICAL COLLEGE,WV,254036043,Public,2,2,16000,8,16000,
03957400,NEW COLLEGE OF FLORIDA,FL,342432109,Public,24,25,246816,46,246816,
03960300,NEW RIVER COMMUNITY AND TECHNICAL COLLEGE,WV,258132636,Public,1,1,5386,2,5386,
03962300,AMERICAN INSTITUTE OF MASSAGE THERAPY,CA,927055479,Proprietary,0,0,0,0,0,
03963300,HEALING TOUCH CAREER COLLEGE,MS,394021300,Proprietary,5,5,34600,10,34600,
03964400,INTERNATIONAL SCHOOL OF BEAUTY,CA,922602740,Proprietary,5,5,24788,10,24788,
03965300,NEW ENGLAND COLLEGE OF BUSINESS AND FINANCE,MA,021101605,Proprietary,2,2,9256,4,9256,
03965500,HAIR EXPRESSIONS ACADEMY,MD,208521729,Proprietary,26,27,162844,49,162844,
03968300,LAKEWOOD SCHOOL OF THERAPEUTIC MASSAGE,MI,480600000,Proprietary,3,3,19297,6,19297,
03969600,UEI COLLEGE,CA,902474201,Proprietary,191,192,1635619,364,1635619,
03970300,HANDS ON THERAPY,TX,751492294,Proprietary,4,4,40844,5,40844,
03970400,WELLSPRING SCHOOL OF ALLIED HEALTH,MO,641143313,Proprietary,8,9,76471,18,76471,
03971300,AMERICAN CAREER COLLEGE,CA,917644906,Proprietary,247,294,2495158,618,2495158,
03973300,SAE  EXPRESSION COLLEGE,CA,946081021,Proprietary,135,179,2662971,343,2662971,
03974300,"ST. GEORGE'S UNIVERSITY, SCHOOL OF VETERINARY MEDICINE",,,Foreign-For-Profit,0,0,0,0,0,
03974500,CALIFORNIA CAREER COLLEGE,CA,913032006,Proprietary,5,5,18000,9,18000,
03975300,INSTITUTE OF PROFESSIONAL CAREERS,NV,891197825,Proprietary,4,4,18299,8,18299,
03976300,MASSAGE THERAPY INSTITUTE OF COLORADO,CO,802062127,Proprietary,1,1,18950,2,18950,
03980300,CALIFORNIA STATE UNIVERSITY CHANNEL ISLANDS,CA,930128599,Public,364,372,4982048,714,4982048,
03982300,VISIBLE MUSIC COLLEGE,TN,381032710,Private-Nonprofit,16,17,277545,28,277545,
03983300,"SCHOOL OF PROFESSIONAL HORTICULTURE, AT THE N. Y. BOTANICAL GARDEN",NY,104585126,Private-Nonprofit,0,0,0,0,0,
03985300,CDA TECHNICAL INSTITUTE,FL,322084131,Proprietary,69,73,1844134,144,1844134,
03986300,AVIATOR COLLEGE OF AERONAUTICAL SCIENCE & TECHNOLOGY,FL,349469022,Proprietary,13,15,516879,26,516879,
03987300,TEXAS HEALTH SCHOOL,TX,770792106,Proprietary,8,8,55082,16,55082,
03988300,"SAE INSTITUTE OF TECHNOLOGY, NEW YORK",NY,100112915,Proprietary,52,53,752037,93,739457,
03995300,UNIVERSITY OF EAST-WEST MEDICINE,CA,940853922,Proprietary,0,0,0,0,0,
03997300,ARKANSAS BEAUTY COLLEGE,AR,728013741,Proprietary,0,0,0,0,0,
03999300,BEAUMONT ADULT SCHOOL,CA,922235121,Public,3,3,10200,6,10200,
04001300,PALACE BEAUTY COLLEGE,CA,900064233,Proprietary,0,0,0,0,0,
04002400,ECUMENICAL THEOLOGICAL SEMINARY,MI,482013035,Private-Nonprofit,0,0,0,0,0,
04003300,BLAKE AUSTIN COLLEGE,CA,956873100,Proprietary,53,58,540165,113,540165,
04005300,UNITED STATES UNIVERSITY,CA,921084429,Proprietary,1,1,4974,1,4974,
04006300,NUVO COLLEGE OF COSMETOLOGY,MI,494413822,Proprietary,2,2,15650,4,15650,
04014300,P&A SCHOLARS BEAUTY SCHOOL,MI,482040000,Proprietary,0,0,0,0,0,
04014400,PALLADIUM TECHNICAL ACADEMY,CA,917804027,Proprietary,0,0,0,0,0,
04015300,FRANKFURT SCHOOL OF FINANCE & MANAGEMENT GGMBH,,60314,Foreign-Private,0,0,0,0,0,
04016500,AMERICAN INSTITUTE OF BEAUTY,FL,337715901,Proprietary,18,18,101617,31,98388,
04021300,AUGUSTA SCHOOL OF MASSAGE,GA,308093185,Proprietary,0,0,0,0,0,
04021400,"AMERICAN COLLEGE, DUBLIN LIMITED (THE)",,,Foreign-Private,3,3,47500,6,47500,
04021500,CENTRAL EUROPEAN UNIVERSITY,,H-1051,Foreign-Private,0,0,0,0,0,
04028300,MOUNTAIN STATE SCHOOL OF MASSAGE,WV,253042025,Proprietary,4,4,25915,7,25915,
04029300,TRENDSETTERS OF FL. SCHOOL OF BEAUTY & BARBERING,FL,322054737,Proprietary,0,0,0,0,0,
04031300,SALON PROFESSIONAL ACADEMY (THE),ND,581033337,Proprietary,6,8,43877,16,43877,
04032300,YORK ST JOHN UNIVERSITY,,Y031 7EX,Foreign-Public,1,1,25100,3,25100,
04035300,TENNESSEE CAREER INSTITUTE,TN,384016335,Proprietary,6,7,40655,14,40655,
04036300,SOUTHEAST TEXAS CAREER INSTITUTE,TX,776568601,Proprietary,0,0,0,0,0,
04037300,LOS ANGELES FILM SCHOOL (THE),CA,900287300,Proprietary,425,548,7082270,1056,7081144,
04037500,ACADEMY OF HAIR DESIGN,MO,658042303,Proprietary,6,6,45610,12,45610,
04038300,ATA COLLEGE,KY,402233832,Proprietary,22,29,151166,63,151166,
04038400,AVI CAREER TRAINING,VA,220661839,Proprietary,1,1,4000,2,4000,
04038500,PIERPONT COMMUNITY & TECHNICAL COLLEGE,WV,265542451,Public,55,56,380885,99,380885,
04038600,BRIDGEVALLEY COMMUNITY AND TECHNICAL COLLEGE,WV,253032735,Public,4,4,19422,6,19422,
04038700,IDEAL BEAUTY ACADEMY,KY,402235606,Proprietary,0,0,0,0,0,
04039300,SULLIVAN AND COGLIANO TRAINING CENTERS,FL,330146427,Proprietary,2,2,4580,3,4580,
04040300,COMPASS CAREER COLLEGE,LA,704030653,Proprietary,12,14,70280,26,70280,
04041300,BERKS CAREER & TECHNOLOGY CENTER,PA,195339112,Public,1,1,1000,2,1000,
04041400,MOUNTWEST COMMUNITY AND TECHNICAL COLLEGE,WV,257019311,Public,8,8,38072,13,38072,
04043300,ACE INSTITUTE OF TECHNOLOGY,NY,100186473,Proprietary,0,0,0,0,0,
04044300,HAZELDEN GRADUATE SCHOOL OF ADDICTION STUDIES,MN,550120000,Private-Nonprofit,0,0,0,0,0,
04045300,NORTHWEST BEAUTY SCHOOL,TX,770911208,Proprietary,1,1,4000,2,2517,
04046300,HONG KONG UNIVERSITY OF SCIENCE AND TECHNOLOGY (THE),,,Foreign-Public,0,0,0,0,0,
04051300,ART INSTITUTE OF PHOENIX (THE),AZ,850212859,Proprietary,520,689,6209041,1821,6209041,
04055300,CREATIVE HAIR SCHOOL OF COSMETOLOGY,MI,485041523,Proprietary,0,0,0,0,0,
04056300,CAREER COLLEGE OF CALIFORNIA,CA,927014688,Proprietary,8,9,43053,14,41996,
04057300,ASHER COLLEGE,CA,958254025,Proprietary,4,4,32369,8,32369,
04059300,TUCSON COLLEGE OF BEAUTY,AZ,857052451,Proprietary,1,1,7800,2,7800,
04060300,AMERICAN INSTITUTE OF MEDICAL TECHNOLOGY,OK,741465201,Proprietary,10,13,113842,26,113842,
04065300,ROSEMAN UNIVERSITY OF HEALTH SCIENCES,NV,890142333,Private-Nonprofit,26,38,1058154,72,1058154,
04066300,CARDIAC AND VASCULAR INSTITUTE OF ULTRASOUND,AL,366061411,Proprietary,3,5,39504,10,39504,
04067300,SELMA UNIVERSITY,AL,367015232,Private-Nonprofit,10,10,35984,18,35984,
04070300,"RAPHAEL RECANATI INTERNATIONAL SCHOOL, THE INTERDISCIPLINARY CENTER",,46150,Foreign-Private,5,5,61612,14,61612,
04072300,AVEDA INSTITUTE PROVO,UT,846011008,Proprietary,4,4,35752,8,35752,
04073300,JUNG TAO SCHOOL OF CLASSICAL CHINESE MEDICINE,NC,286799657,Private-Nonprofit,0,0,0,0,0,
04074300,HONDROS COLLEGE,OH,430813855,Proprietary,96,108,737667,229,737667,
04075300,QUEST UNIVERSITY CANADA,,V8B 0N8,Foreign-Private,15,15,277023,28,277023,
04076400,GNOMON,CA,900382616,Proprietary,25,33,845395,95,845395,
04080300,ASPEN UNIVERSITY,CO,802221930,Proprietary,0,0,0,0,0,
04082300,PROFESSIONAL CAREER TRAINING INSTITUTE,TX,770900000,Proprietary,0,0,0,0,0,
04083400,CAMBRIDGE COLLEGE OF HEALTHCARE & TECHNOLOGY,FL,334846543,Proprietary,40,52,238046,103,238046,
04085400,NEW ZEALAND COLLEGE OF CHIROPRACTIC,,1060,Foreign-Private,0,0,0,0,0,
04088300,WESTMED COLLEGE,CA,951282530,Private-Nonprofit,11,11,132074,20,132074,
04089400,CCI TRAINING CENTER,TX,760114857,Proprietary,2,2,13048,4,13048,
04092400,MAKE-UP DESIGNORY,CA,915021322,Proprietary,130,130,2205461,263,2205461,
04093300,ACADEMY OF NATURAL THERAPY,CO,806313425,Proprietary,6,7,72043,16,72043,
04094300,ROBERT B. MILLER COLLEGE (THE),MI,490173306,Private-Nonprofit,0,0,0,0,0,
04095300,KING'S COLLEGE (THE),NY,100041603,Private-Nonprofit,59,59,871592,106,871592,
04096300,CHARLESTON SCHOOL OF LAW,SC,294020535,Proprietary,0,0,0,0,0,
04100300,DENMARK COLLEGE,IN,464105310,Proprietary,10,10,49800,24,49800,
04100400,TAFT UNIVERSITY SYSTEM (THE),CO,802275172,Proprietary,0,0,0,0,0,
04101300,CAROLINA SCHOOL OF BROADCASTING,NC,282148085,Proprietary,5,6,35147,11,35147,
04102300,NEW AGE TRAINING,NY,100014006,Proprietary,0,0,0,0,0,
04104300,ACADEMY DI CAPELLI,CT,064920000,Proprietary,7,7,23006,11,23006,
04105400,PENSACOLA SCHOOL OF MASSAGE THERAPY & HEALTH CAREERS,FL,325047337,Proprietary,0,0,0,0,0,
04106300,PALM BEACH ACADEMY OF HEALTH & BEAUTY,FL,334032130,Proprietary,3,3,9000,6,9000,
04110300,UNIVERSITY OF MANAGEMENT AND TECHNOLOGY (THE),VA,222091609,Proprietary,2,3,10665,9,10665,
04111300,WEST HILLS COLLEGE LEMOORE,CA,932459248,Public,0,0,0,0,0,
04112300,LOUISIANA CULINARY INSTITUTE,LA,708164109,Proprietary,29,38,491347,76,491347,
04113300,LEBANESE AMERICAN UNIVERSITY,,1102-2801,Foreign-Private,5,5,58201,10,58201,
04114300,NEVADA STATE COLLEGE,NV,890029455,Public,7,8,51867,11,51867,
04114400,INSTITUTE OF WORLD POLITICS (THE),DC,200361464,Private-Nonprofit,0,0,0,0,0,
04114500,VALLEY COLLEGE OF MEDICAL CAREERS,CA,913042354,Proprietary,12,12,47884,24,47884,
04115300,COACHELLA VALLEY BEAUTY COLLEGE,CA,922534501,Proprietary,0,0,0,0,0,
04115600,MAYFIELD COLLEGE,CA,922347014,Proprietary,85,85,336994,173,336994,
04115700,REGINA'S COLLEGE OF BEAUTY,NC,281102831,Proprietary,0,0,0,0,0,
04115900,LIVERPOOL HOPE UNIVERSITY,,L16 9JD,Foreign-Public,1,1,26980,2,26980,
04116300,EDHEC BUSINESS SCHOOL,,59057,Foreign-Private,0,0,0,0,0,
04116600,TAYLOR COLLEGE,FL,344208714,Proprietary,7,10,67949,20,67949,
04116900,DIGRIGOLI SCHOOL OF COSMETOLOGY,MA,010894623,Proprietary,18,23,71668,44,71668,
04117300,DAYTON SCHOOL OF MEDICAL MASSAGE,OH,454291111,Proprietary,38,38,291767,74,291767,
04117400,MILWAUKEE CAREER COLLEGE,WI,532224305,Proprietary,4,4,36250,8,36250,
04117600,LARRY'S BARBER COLLEGE,IL,606282322,Proprietary,0,0,0,0,0,
04117700,"MONROE 2 - ORLEANS BOCES, CENTER FOR WORKFORCE DEVELOPMENT",NY,146241119,Public,0,0,0,0,0,
04117900,CHAMPION BEAUTY COLLEGE,TX,770683569,Proprietary,0,0,0,0,0,
04118000,BYZANTINE CATHOLIC SEMINARY OF SAINTS CYRIL AND METHODIUS,PA,152142229,Private-Nonprofit,0,0,0,0,0,
04118300,NORTHCOAST MEDICAL TRAINING ACADEMY,OH,442404174,Proprietary,11,12,79243,23,79243,
04118400,CHICAGO ORT TECHNICAL INSTITUTE,IL,600773210,Private-Nonprofit,2,2,11918,4,11918,
04118600,ACADEMY OF COSMETOLOGY,WI,535483307,Proprietary,8,9,35900,17,35900,
04118700,AMERICAN BUSINESS & TECHNOLOGY UNIVERSITY,MO,645062961,Proprietary,0,0,0,0,0,
04118800,NEW YORK FILM ACADEMY,CA,915054068,Proprietary,183,230,6222200,438,6222200,
04119000,EASTERN WEST VIRGINIA COMMUNITY & TECHNICAL COLLEGE,WV,268360000,Public,0,0,0,0,0,
04119100,TECHMISSION,MO,641091845,Private-Nonprofit,0,0,0,0,0,
04119200,EAGLE ROCK COLLEGE,CA,900411006,Proprietary,8,9,49780,18,49780,
04119400,AVEDA INSTITUTE - SOUTH FLORIDA,FL,333280000,Proprietary,41,42,288704,83,288704,
04119800,GDS INSTITUTE,CA,902802072,Proprietary,0,0,0,0,0,
04120000,SUNNYSIDE BEAUTY ACADEMY,WA,989448711,Proprietary,0,0,0,0,0,
04120300,HEALTH AND STYLE INSTITUTE,NC,274074751,Proprietary,25,26,119777,50,119777,
04120400,PAUL MITCHELL THE SCHOOL MIAMI,FL,331560000,Proprietary,13,14,84010,30,84010,
04120900,ARIZONA CULINARY INSTITUTE,AZ,852594939,Proprietary,18,18,310192,35,310192,
04121000,MYCOMPUTERCAREER.COM /TECHSKILLS,IN,462683161,Proprietary,9,9,90638,15,90638,
04121100,ELEVATE SALON INSTITUTE,MI,480673591,Proprietary,7,7,54547,13,54547,
04121200,INSTITUTE OF TAOIST EDUCATION AND ACUPUNCTURE,CO,800271028,Private-Nonprofit,0,0,0,0,0,
04121500,COLUMBIA SOUTHERN UNIVERSITY,AL,365613815,Proprietary,2,3,7031,7,7031,
04121800,CRISWELL COLLEGE,TX,752461537,Private-Nonprofit,2,2,15900,5,15900,
04122300,GRANTHAM UNIVERSITY,KS,662195105,Proprietary,23,29,99270,73,99270,
04123900,LEXINGTON HEALING ARTS ACADEMY,KY,405031932,Proprietary,7,8,35519,15,35519,
04124000,DOMINION SCHOOL OF HAIR DESIGN,VA,230622221,Proprietary,0,0,0,0,0,
04124100,ELITE COLLEGE OF COSMETOLOGY,TN,383511431,Proprietary,1,1,2303,2,2303,
04124500,MYCOMPUTERCAREER.COM /TECHSKILLS,OH,430820000,Proprietary,19,19,233385,36,233385,
04124600,PROFESSIONAL ACADEMY OF COSMETOLOGY,PA,194010000,Proprietary,0,0,0,0,0,
04124700,AMBRIA COLLEGE OF NURSING,IL,601923712,Proprietary,8,8,99874,12,99874,
04125000,GENTLE HEALING SCHOOL OF MASSAGE,NJ,085123600,Proprietary,0,0,0,0,0,
04125100,MONTESSORI CASA INTERNATIONAL,CO,802307106,Private-Nonprofit,0,0,0,0,0,
04125400,PAUL MITCHELL THE SCHOOL AUSTIN,TX,787595690,Proprietary,23,24,130180,44,130180,
04125500,MANUEL AND THERESA'S SCHOOL OF HAIR DESIGN,TX,778033236,Proprietary,5,5,49688,10,49688,
04125600,CAREER SCHOOL OF NY,NY,103012416,Private-Nonprofit,1,2,6763,4,6763,
04126000,PAUL MITCHELL THE SCHOOL CLEVELAND,OH,440873107,Proprietary,10,10,64778,19,64778,
04126400,CHAMPION INSTITUTE OF COSMETOLOGY,CA,922647458,Proprietary,0,0,0,0,0,
04126900,ACADEMY OF CAREER TRAINING,FL,347414644,Proprietary,0,0,0,0,0,
04127100,"UNIVERSITY OF CALIFORNIA, MERCED",CA,953435001,Public,571,672,6671882,1136,6671882,
04127200,VICTORIA'S ACADEMY OF COSMETOLOGY,WA,993363826,Proprietary,0,0,0,0,0,
04127300,COLUMBIA COLLEGE,VA,221822214,Proprietary,0,0,0,0,0,
04127400,DIGITAL MEDIA ARTS COLLEGE,FL,334873511,Proprietary,79,116,614342,225,614342,
04127500,CDE CAREER INSTITUTE,PA,183729034,Proprietary,1,1,1434,1,1434,
04127700,AMERICAN SENTINEL UNIVERSITY,CO,800146510,Proprietary,0,0,0,0,0,
04127900,TRIDENT UNIVERSITY INTERNATIONAL,CA,906305023,Proprietary,10,10,47743,13,47743,
04128000,MILLENNIUM TRAINING INSTITUTE,MA,018016386,Proprietary,1,1,10038,2,10038,
04128400,MIAMI REGIONAL UNIVERSITY,FL,331665473,Proprietary,33,36,179658,65,179658,
04128600,UNIVERSITY OF WORCESTER,,WR2 6AJ,Foreign-Public,0,0,0,0,0,
04128700,HERTIE SCHOOL OF GOVERNANCE,,10117,Foreign-Private,0,0,0,0,0,
04128800,BRANFORD ACADEMY OF HAIR & COSMETOLOGY,CT,064056066,Proprietary,8,8,91642,15,91642,
04129400,CENTER FOR MASSAGE & NATURAL HEALTH,NC,288018331,Proprietary,0,0,0,0,0,
04129800,MEDIATECH INSTITUTE,TX,752345738,Proprietary,65,98,588256,188,572183,
04129900,FLORIDA SCHOOL OF MASSAGE,FL,326085419,Proprietary,6,6,42673,12,42673,
04130100,LOUISIANA DELTA COMMUNITY COLLEGE,LA,712033618,Public,11,11,61475,21,61475,
04130200,INSTITUTE OF PRODUCTION AND RECORDING (THE),MN,554011648,Proprietary,24,30,338256,71,338256,
04130400,SHEAR EXCELLENCE HAIR ACADEMY,FL,336142783,Proprietary,3,3,7500,6,7500,
04130500,PACIFIC NORTHWEST UNIVERSITY OF HEALTH SCIENCES,WA,989011471,Private-Nonprofit,0,0,0,0,0,
04130600,HEALING ARTS CENTER,MO,631222104,Proprietary,0,0,0,0,0,
04130700,ACADEMY OF MASSAGE AND BODYWORK,DE,197011344,Proprietary,5,5,15721,10,15721,
04130800,BJ'S BEAUTY & BARBER COLLEGE,WA,980025504,Proprietary,0,0,0,0,0,
