OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,
00146900,FLORIDA INSTITUTE OF TECHNOLOGY,FL,329016988,Private-Nonprofit,533,624,11325264,1244,11325264,
00147000,EASTERN FLORIDA STATE COLLEGE,FL,329226503,Public,19,21,134347,41,134347,
00147100,COLLEGE OF CENTRAL FLORIDA,FL,344744415,Public,4,4,8410,8,8410,
00147500,Daytona State College,FL,321142800,Public,40,43,247431,77,247431,
00147700,FLORIDA SOUTHWESTERN STATE COLLEGE,FL,339195566,Public,43,48,355507,82,355507,
00147800,EDWARD WATERS COLLEGE,FL,322096199,Private-Nonprofit,128,128,963185,267,963185,
00147900,EMBRY-RIDDLE AERONAUTICAL UNIVERSITY,FL,321143900,Private-Nonprofit,1353,2278,41405730,3371,41405730,
00148000,FLORIDA AGRICULTURAL & MECHANICAL UNIVERSITY,FL,323073100,Public,1184,1425,13468916,2470,13468916,
00148100,Florida Atlantic University,FL,334316498,Public,805,1034,10113353,1628,10113353,
00148200,FLORIDA COLLEGE,FL,336175578,Private-Nonprofit,139,141,1772444,259,1772444,
00148400,FLORIDA STATE COLLEGE AT JACKSONVILLE,FL,322024030,Public,10,11,46231,20,46231,
00148500,FLORIDA KEYS COMMUNITY COLLEGE,FL,330404397,Public,22,26,292737,50,292737,
00148600,FLORIDA MEMORIAL UNIVERSITY,FL,330546199,Private-Nonprofit,216,216,2005413,431,2005413,
00148700,ECKERD COLLEGE,FL,337114744,Private-Nonprofit,275,298,6043979,539,6043979,
00148800,FLORIDA SOUTHERN COLLEGE,FL,338015698,Private-Nonprofit,416,449,7008189,802,7008189,
00148900,FLORIDA STATE UNIVERSITY,FL,323061470,Public,1153,1319,14133852,2207,14133852,
00149000,GULF COAST STATE COLLEGE,FL,324011058,Public,7,7,46047,13,46047,
00149300,INDIAN RIVER STATE COLLEGE,FL,349815596,Public,15,15,130800,27,130800,
00149500,JACKSONVILLE UNIVERSITY,FL,322113394,Private-Nonprofit,280,320,5891542,534,5891542,
00149700,JONES COLLEGE,FL,322055395,Private-Nonprofit,0,0,0,0,0,
00149900,Altierus Career College,FL,336145801,Private-Nonprofit,83,94,319086,187,319086,
00150000,BROWARD COLLEGE,FL,333012298,Public,10,12,77538,23,77538,
00150100,FLORIDA GATEWAY COLLEGE,FL,320252007,Public,4,4,12100,7,12100,
00150200,LAKE SUMTER STATE COLLEGE,FL,347888751,Public,0,0,0,0,0,
00150400,"STATE COLLEGE OF FLORIDA, MANATEE-SARASOTA",FL,342073596,Public,10,10,56807,17,56807,
00150500,Lynn University,FL,334315598,Private-Nonprofit,311,347,8161644,611,8161644,
00150600,MIAMI DADE COLLEGE,FL,331322297,Public,11,11,89600,21,89600,
00150900,Nova Southeastern University-Davie,FL,333147796,Private-Nonprofit,469,738,8803612,1054,8803612,
00151000,Northwest Florida State College,FL,325781295,Public,1,1,3278,2,3278,
00151200,PALM BEACH STATE COLLEGE,FL,334614796,Public,36,37,261065,69,261065,
00151300,PENSACOLA STATE COLLEGE,FL,325048998,Public,7,7,47598,13,47598,
00151400,POLK STATE COLLEGE,FL,338814256,Public,9,9,119004,16,119004,
00151500,ROLLINS COLLEGE,FL,327894499,Private-Nonprofit,248,267,5375124,494,5375124,
00151900,SANTA FE COLLEGE,FL,326066200,Public,73,77,504651,159,504651,
00152000,SEMINOLE STATE COLLEGE OF FLORIDA,FL,327736199,Public,25,30,170205,58,170205,
00152100,SOUTHEASTERN UNIVERSITY,FL,338016099,Private-Nonprofit,844,917,10872584,1651,10872584,
00152200,South Florida State College,FL,338259399,Public,2,3,23612,6,23612,
00152300,SAINT JOHNS RIVER STATE COLLEGE,FL,321773897,Public,7,7,54115,17,54115,
00152600,SAINT LEO UNIVERSITY,FL,335746665,Private-Nonprofit,406,421,5661362,849,5661362,
00152800,ST. PETERSBURG COLLEGE,FL,337603768,Public,14,16,119912,29,119912,
00153100,STETSON UNIVERSITY,FL,327233761,Private-Nonprofit,452,491,8881419,859,8881419,
00153300,TALLAHASSEE COMMUNITY COLLEGE,FL,323042895,Public,106,107,549377,200,549377,
00153500,UNIVERSITY OF FLORIDA,FL,326113150,Public,1650,2112,21605722,3421,21605722,
00153600,University of Miami,FL,331466531,Private-Nonprofit,626,755,16394168,1309,16378824,
00153700,UNIVERSITY OF SOUTH FLORIDA,FL,336206960,Public,1615,2009,17755255,3067,17755255,
00153800,UNIVERSITY OF TAMPA (THE),FL,336061490,Private-Nonprofit,1385,1553,26956619,2665,26956619,
00154000,Webber International University,FL,338270096,Private-Nonprofit,348,364,4087172,670,4087172,
00154100,Abraham Baldwin Agricultural College,GA,317932601,Public,159,177,942418,338,942418,
00154200,AGNES SCOTT COLLEGE,GA,300303770,Private-Nonprofit,161,175,2100724,312,2100724,
00154400,ALBANY STATE UNIVERSITY,GA,317052796,Public,636,753,4459671,1452,4459671,
00154500,ANDREW COLLEGE,GA,398401395,Private-Nonprofit,80,85,640034,160,640034,
00154700,POINT UNIVERSITY,GA,318331200,Private-Nonprofit,158,161,1698088,289,1698088,
00155400,BERRY COLLEGE,GA,301495007,Private-Nonprofit,254,273,4253588,510,4253588,
00155500,THOMAS UNIVERSITY,GA,317927499,Private-Nonprofit,38,39,396060,71,396060,
00155600,BRENAU UNIVERSITY,GA,305013668,Private-Nonprofit,115,118,1422239,219,1422239,
00155700,BREWTON PARKER COLLEGE,GA,304450000,Private-Nonprofit,87,87,723404,167,723404,
00155800,College of Coastal Georgia,GA,315203644,Public,176,194,990190,342,990190,
00155900,CLARK ATLANTA UNIVERSITY,GA,303144385,Private-Nonprofit,1642,1696,34900751,3312,34900751,
00156000,COLUMBIA THEOLOGICAL SEMINARY,GA,300310520,Private-Nonprofit,0,0,0,0,0,
00156100,COLUMBUS STATE UNIVERSITY,GA,319075645,Public,395,479,3641649,751,3641649,
00156300,Emmanuel College,GA,306390000,Private-Nonprofit,192,203,2155621,427,2155621,
00156400,EMORY UNIVERSITY,GA,303221960,Private-Nonprofit,300,332,7349374,591,7349374,
00156600,FORT VALLEY STATE UNIVERSITY,GA,310303298,Public,604,614,5736412,1259,5736412,
00156800,Interdenominational Theological Center,GA,303144143,Private-Nonprofit,0,0,0,0,0,
00156900,GEORGIA INSTITUTE OF TECHNOLOGY,GA,303320325,Public,1270,1758,24885722,2549,24885722,
00157100,GEORGIA MILITARY COLLEGE,GA,310613398,Public,105,128,677484,298,677484,
00157200,Georgia Southern University,GA,304588065,Public,2325,2890,23663899,4606,23663899,
00157300,GEORGIA SOUTHWESTERN STATE UNIVERSITY,GA,317094693,Public,143,176,841960,282,841960,
00157400,GEORGIA STATE UNIVERSITY,GA,303033010,Public,1763,1959,16855665,3195,16683017,
00157500,GORDON STATE COLLEGE,GA,302041762,Public,165,171,916024,310,916024,
00157700,KENNESAW STATE UNIVERSITY,GA,301445591,Public,1539,1766,19675683,3103,19675683,
00157800,LAGRANGE COLLEGE,GA,302402999,Private-Nonprofit,133,155,1597003,271,1597003,
00157900,Augusta University,GA,309090004,Public,191,221,1616095,360,1616095,
00158000,MERCER UNIVERSITY,GA,312070001,Private-Nonprofit,347,423,4620087,733,4620087,
00158100,MIDDLE GEORGIA STATE UNIVERSITY,GA,312065145,Public,658,747,5386241,1397,5386241,
00158200,MOREHOUSE COLLEGE,GA,303143773,Private-Nonprofit,872,954,24997332,1851,24997332,
00158500,UNIVERSITY OF NORTH GEORGIA,GA,305970001,Public,386,396,3435820,745,3435820,
00158600,OGLETHORPE UNIVERSITY,GA,303192737,Private-Nonprofit,143,147,2158251,271,2150297,
00158700,PAINE COLLEGE,GA,309013182,Private-Nonprofit,77,83,584498,154,584498,
00158800,PIEDMONT COLLEGE,GA,305355644,Private-Nonprofit,155,155,1634452,301,1634452,
00158900,REINHARDT UNIVERSITY,GA,301832900,Private-Nonprofit,202,203,2435378,366,2435378,
00159000,SAVANNAH STATE UNIVERSITY,GA,314045298,Public,1104,1273,9953665,2444,9953665,
00159100,SHORTER UNIVERSITY,GA,301654298,Private-Nonprofit,234,245,2626362,451,2626362,
00159200,SOUTH GEORGIA STATE COLLEGE,GA,315338104,Public,153,173,723208,321,723208,
00159400,SPELMAN COLLEGE,GA,303144399,Private-Nonprofit,983,1051,31039703,2057,31039703,
00159600,TOCCOA FALLS COLLEGE,GA,305980001,Private-Nonprofit,128,129,1175893,233,1175893,
00159700,TRUETT MCCONNELL UNIVERSITY,GA,305281264,Private-Nonprofit,74,80,689960,146,689960,
00159800,UNIVERSITY OF GEORGIA,GA,306024212,Public,3071,3429,35587837,5973,35587837,
00159900,VALDOSTA STATE UNIVERSITY,GA,316980001,Public,1457,1646,15364141,2761,15364141,
00160000,WESLEYAN COLLEGE,GA,312104462,Private-Nonprofit,55,61,572209,125,572209,
00160100,University of West Georgia,GA,301180002,Public,1746,1956,17515644,3270,17515644,
00160200,GEORGIA COLLEGE & STATE UNIVERSITY,GA,310610490,Public,460,535,5461006,862,5461006,
00160400,YOUNG HARRIS COLLEGE,GA,305824137,Private-Nonprofit,195,217,2089602,366,2089602,
00160500,CHAMINADE UNIVERSITY OF HONOLULU,HI,968161578,Private-Nonprofit,185,197,2918976,350,2918976,
00160600,BRIGHAM YOUNG UNIVERSITY - HAWAII,HI,967621294,Private-Nonprofit,5,7,31500,9,31500,
00161000,UNIVERSITY OF HAWAII AT MANOA,HI,968222399,Public,1722,1873,29198472,3448,29198472,
00161100,UNIVERSITY OF HAWAII AT HILO,HI,967204091,Public,83,97,1246240,157,1246240,
00161200,HONOLULU COMMUNITY COLLEGE,HI,968174598,Public,1,1,4000,1,4000,
00161300,KAPIOLANI COMMUNITY COLLEGE,HI,968164421,Public,5,5,27923,7,27923,
00161400,KAUAI COMMUNITY COLLEGE,HI,967669591,Public,0,0,0,0,0,
00161500,UNIVERSITY OF HAWAII MAUI COLLEGE,HI,967321644,Public,1,1,24891,2,24891,
00161600,Boise State University,ID,837251000,Public,516,545,7415335,973,7415335,
00161700,COLLEGE OF IDAHO (THE),ID,836054432,Private-Nonprofit,87,87,1088742,170,1088742,
00161900,COLLEGE OF SOUTHERN IDAHO,ID,833033398,Public,9,9,54428,18,54428,
00162000,IDAHO STATE UNIVERSITY,ID,832095377,Public,127,127,1271304,246,1271304,
00162100,Lewis-Clark State College,ID,835012698,Public,73,74,577983,135,577983,
00162300,NORTH IDAHO COLLEGE,ID,838142199,Public,23,24,170916,50,170916,
00162400,NORTHWEST NAZARENE UNIVERSITY,ID,836865897,Private-Nonprofit,114,114,1273171,242,1273171,
00162500,BRIGHAM YOUNG UNIVERSITY - IDAHO,ID,834601650,Private-Nonprofit,30,33,156682,57,156682,
00162600,UNIVERSITY OF IDAHO,ID,838444291,Public,835,857,9977558,1655,9977558,
00162800,AMERICAN ACADEMY OF ART,IL,606044302,Proprietary,100,104,2012282,200,2012282,
00163200,AQUINAS INSTITUTE OF THEOLOGY,MO,631083323,Private-Nonprofit,0,0,0,0,0,
00163300,AUGUSTANA COLLEGE,IL,612012296,Private-Nonprofit,453,489,6261171,1379,6261171,
00163400,AURORA UNIVERSITY,IL,605064892,Private-Nonprofit,389,399,4029215,739,4029215,
00163600,SOUTHWESTERN ILLINOIS COLLEGE,IL,622215899,Public,22,23,119190,41,119190,
00163700,BETHANY THEOLOGICAL SEMINARY,IN,473744019,Private-Nonprofit,0,0,0,0,0,
00163800,BLACK HAWK COLLEGE,IL,612655899,Public,16,17,105934,33,105934,
00163900,BLACKBURN UNIVERSITY,IL,626261498,Private-Nonprofit,50,54,423727,102,423727,
00164000,PRAIRIE STATE COLLEGE,IL,604118226,Public,8,8,41400,16,41400,
00164100,BRADLEY UNIVERSITY,IL,616250002,Private-Nonprofit,771,846,14264449,1544,14264449,
00164300,SPOON RIVER COLLEGE,IL,615208907,Public,22,23,115201,45,115201,
00164800,CITY COLLEGES OF CHICAGO HARRY S TRUMAN COLLEGE,IL,606405691,Public,0,0,0,0,0,
00164900,RICHARD J DALEY COLLEGE-CITY COLLEGES OF CHICAGO,IL,606521299,Public,0,0,0,0,0,
00165000,City Colleges of Chicago - Malcolm X College,IL,606123197,Public,0,0,0,0,0,
00165200,HAROLD WASHINGTON COLLEGE,IL,606012403,Public,2,2,12628,4,12628,
00165400,City Colleges of Chicago - Kennedy King College,IL,606213798,Public,6,6,111410,16,111410,
00165500,WILBUR WRIGHT COLLEGE,IL,606341591,Public,0,0,0,0,0,
00165700,MIDWESTERN UNIVERSITY,IL,605151200,Private-Nonprofit,0,0,0,0,0,
00165900,ROSALIND FRANKLIN UNIVERSITY OF MEDICINE AND SCIENCE,IL,600643095,Private-Nonprofit,0,0,0,0,0,
00166100,CHICAGO THEOLOGICAL SEMINARY,IL,606372902,Private-Nonprofit,0,0,0,0,0,
00166300,SPERTUS COLLEGE OF JUDAICA,IL,606051995,Private-Nonprofit,0,0,0,0,0,
00166400,University of St. Francis,IL,604356188,Private-Nonprofit,325,326,3882458,619,3882458,
00166500,Columbia College Chicago,IL,606051996,Private-Nonprofit,1943,2454,41879180,4361,41879180,
00166600,CONCORDIA UNIVERSITY,IL,603051499,Private-Nonprofit,168,186,1803686,352,1803686,
00166900,DANVILLE AREA COMMUNITY COLLEGE,IL,618325199,Public,3,3,18424,5,18424,
00167100,DEPAUL UNIVERSITY,IL,606042287,Private-Nonprofit,3072,3676,65300419,9264,65300419,
00167400,EASTERN ILLINOIS UNIVERSITY,IL,619203099,Public,673,713,6532765,1309,6532765,
00167500,Elgin Community College,IL,601237193,Public,7,7,27649,14,27649,
00167600,Elmhurst College,IL,601263296,Private-Nonprofit,386,409,5104729,723,5104729,
00167800,EUREKA COLLEGE,IL,615309976,Private-Nonprofit,99,103,1018494,184,1018494,
00168100,HIGHLAND COMMUNITY COLLEGE,IL,610329341,Public,3,3,10500,6,10500,
00168200,GARRETT-EVANGELICAL THEOLOGICAL SEMINARY,IL,602012926,Private-Nonprofit,0,0,0,0,0,
00168400,GREENVILLE UNIVERSITY,IL,622461199,Private-Nonprofit,225,225,2726312,411,2726312,
00168500,HEBREW THEOLOGICAL COLLEGE,IL,600773263,Private-Nonprofit,2,3,27170,8,27170,
00168800,ILLINOIS COLLEGE,IL,626502299,Private-Nonprofit,179,192,1899270,341,1899270,
00168900,ILLINOIS COLLEGE OF OPTOMETRY,IL,606163878,Private-Nonprofit,0,0,0,0,0,
00169100,ILLINOIS INSTITUTE OF TECHNOLOGY,IL,606163717,Private-Nonprofit,311,362,5468138,670,5468138,
00169200,ILLINOIS STATE UNIVERSITY,IL,617901000,Public,2374,2688,33308633,4921,33308633,
00169300,NORTHEASTERN ILLINOIS UNIVERSITY,IL,606254699,Public,120,140,992264,240,992264,
00169400,CHICAGO STATE UNIVERSITY,IL,606281598,Public,94,112,953062,174,953062,
00169600,ILLINOIS WESLEYAN UNIVERSITY,IL,617022900,Private-Nonprofit,267,290,4822941,525,4822941,
00169800,JOHN MARSHALL LAW SCHOOL (THE),IL,606043968,Private-Nonprofit,0,0,0,0,0,
00169900,JOLIET JUNIOR COLLEGE,IL,604318938,Public,9,9,39771,18,39771,
00170000,Judson University,IL,601231498,Private-Nonprofit,98,111,1166268,193,1166268,
00170400,KNOX COLLEGE,IL,614014999,Private-Nonprofit,146,155,2066091,416,2066091,
00170500,Illinois Valley Community College,IL,613489692,Public,0,0,0,0,0,
00170600,LAKE FOREST COLLEGE,IL,600452399,Private-Nonprofit,236,249,3805031,450,3805031,
00170700,Lewis University,IL,604462200,Private-Nonprofit,600,615,9879561,1182,9879561,
00170800,LINCOLN CHRISTIAN UNIVERSITY,IL,626562167,Private-Nonprofit,21,21,227268,40,227268,
00170900,LINCOLN COLLEGE,IL,626561699,Private-Nonprofit,127,130,774065,232,774065,
00171000,LOYOLA UNIVERSITY CHICAGO,IL,606112196,Private-Nonprofit,2126,2831,51008908,4843,51008908,
00171200,LUTHERAN SCHOOL OF THEOLOGY AT CHICAGO,IL,606155199,Private-Nonprofit,0,0,0,0,0,
00171600,MacCormac College,IL,606024405,Private-Nonprofit,13,17,108495,31,108495,
00171700,MACMURRAY COLLEGE,IL,626502590,Private-Nonprofit,116,118,1141495,212,1141495,
00172100,MCCORMICK THEOLOGICAL SEMINARY,IL,606155108,Private-Nonprofit,0,0,0,0,0,
00172200,McKendree University,IL,622541299,Private-Nonprofit,387,418,4368513,776,4368513,
00172300,MEADVILLE THEOLOGICAL SCHOOL OF LOMBARD COLLEGE,IL,606051602,Private-Nonprofit,0,0,0,0,0,
00172400,MILLIKIN UNIVERSITY,IL,625222084,Private-Nonprofit,382,392,4630598,750,4630598,
00172500,MONMOUTH COLLEGE,IL,614621963,Private-Nonprofit,335,360,3555648,695,3555648,
00172800,MORTON COLLEGE,IL,608044398,Public,0,0,0,0,0,
00173200,NATIONAL UNIVERSITY OF HEALTH SCIENCES (THE),IL,601484583,Private-Nonprofit,4,5,68528,10,68528,
00173300,National Louis University,IL,606033032,Private-Nonprofit,137,177,2486003,423,2486003,
00173400,NORTH CENTRAL COLLEGE,IL,605404690,Private-Nonprofit,493,553,6933713,1414,6933713,
00173500,NORTH PARK UNIVERSITY,IL,606254895,Private-Nonprofit,324,379,4211166,740,4211166,
00173600,NORTHERN BAPTIST THEOLOGICAL SEMINARY,IL,605321348,Private-Nonprofit,0,0,0,0,0,
00173700,NORTHERN ILLINOIS UNIVERSITY,IL,601152854,Public,1648,1789,19086585,3304,19086585,
00173900,NORTHWESTERN UNIVERSITY,IL,602080001,Private-Nonprofit,226,249,6309173,654,6309173,
00174100,OLIVET NAZARENE UNIVERSITY,IL,609142271,Private-Nonprofit,501,515,6268445,982,6268445,
00174200,Illinois Eastern Community Colleges - Olney Central College,IL,624501099,Public,1,1,8000,2,8000,
00174500,QUINCY UNIVERSITY,IL,623012699,Private-Nonprofit,120,129,1299349,220,1299349,
00174600,ROBERT MORRIS UNIVERSITY ILLINOIS,IL,606051225,Private-Nonprofit,370,447,6036981,1157,6036981,
00174700,ROCK VALLEY COLLEGE,IL,611145699,Public,7,7,27344,16,27344,
00174800,Rockford University,IL,611082393,Private-Nonprofit,164,174,1843450,303,1843450,
00174900,ROOSEVELT UNIVERSITY,IL,606051394,Private-Nonprofit,436,488,7765028,950,7765028,
00175000,DOMINICAN UNIVERSITY,IL,603051066,Private-Nonprofit,267,289,2873660,545,2873660,
00175200,Sauk Valley Community College,IL,610219112,Public,0,0,0,0,0,
00175300,SCHOOL OF THE ART INSTITUTE OF CHICAGO,IL,606033013,Private-Nonprofit,426,585,11976753,1023,11976753,
00175600,SHIMER COLLEGE,IL,606163893,Private-Nonprofit,8,8,166000,16,166000,
00175800,SOUTHERN ILLINOIS UNIVERSITY AT CARBONDALE,IL,629010000,Public,1123,1365,11698522,2260,11698522,
00175900,SOUTHERN ILLINOIS UNIVERSITY EDWARDSVILLE,IL,620261060,Public,1679,1906,18033411,3339,18033411,
00176500,University of St Mary of the Lake/Mundelein Seminary,IL,600601174,Private-Nonprofit,0,0,0,0,0,
00176700,BENEDICTINE UNIVERSITY,IL,605320900,Private-Nonprofit,420,480,6100647,806,6084698,
00176800,SAINT XAVIER UNIVERSITY,IL,606553199,Private-Nonprofit,329,352,3609120,615,3609120,
00177100,TRINITY CHRISTIAN COLLEGE,IL,604630929,Private-Nonprofit,116,117,1329979,223,1329979,
00177200,TRINITY INTERNATIONAL UNIVERSITY,IL,600151283,Private-Nonprofit,87,99,1105724,170,1105724,
00177300,TRITON COLLEGE,IL,601711995,Public,6,8,27615,15,27615,
00177400,UNIVERSITY OF CHICAGO (THE),IL,606371476,Private-Nonprofit,168,177,4885771,475,4885771,
00177500,UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN,IL,618205796,Public,4549,4913,75576289,9025,75576289,
00177600,University of Illinois at Chicago,IL,606124305,Public,1324,1509,18811640,2709,18811640,
00177800,VANDERCOOK COLLEGE OF MUSIC,IL,606163731,Private-Nonprofit,42,45,788656,88,788656,
00177900,Illinois Eastern Community Colleges - Wabash Valley College,IL,628632699,Public,2,2,11373,4,11373,
00178000,Western Illinois University,IL,614551390,Public,836,982,9348884,1660,9348884,
00178100,WHEATON COLLEGE,IL,601875535,Private-Nonprofit,178,203,3417944,355,3417944,
00178300,WORSHAM COLLEGE OF MORTUARY SCIENCE,IL,600902646,Proprietary,8,9,79213,26,79213,
00178400,ANCILLA DOMINI COLLEGE,IN,465130001,Private-Nonprofit,79,79,744593,159,744593,
00178500,ANDERSON UNIVERSITY,IN,460123495,Private-Nonprofit,333,357,4223882,697,4223882,
00178600,BALL STATE UNIVERSITY,IN,473060880,Public,1928,2168,24056872,3760,24056872,
00178700,Bethel College,IN,465455591,Private-Nonprofit,153,156,1932639,293,1932639,
00178800,BUTLER UNIVERSITY,IN,462083487,Private-Nonprofit,560,625,12278934,1140,12278934,
00178900,CHRISTIAN THEOLOGICAL SEMINARY,IN,462083301,Private-Nonprofit,0,0,0,0,0,
00179200,DEPAUW UNIVERSITY,IN,461350037,Private-Nonprofit,266,299,4846276,548,4846276,
00179300,EARLHAM COLLEGE,IN,473744095,Private-Nonprofit,88,88,1105813,163,1105813,
00179500,UNIVERSITY OF EVANSVILLE,IN,477220002,Private-Nonprofit,273,334,3746000,592,3746000,
00179800,FRANKLIN COLLEGE OF INDIANA,IN,461312623,Private-Nonprofit,197,222,2808860,394,2808860,
00179900,Goshen College,IN,465264794,Private-Nonprofit,56,61,744174,110,744174,
00180000,GRACE COLLEGE AND THEOLOGICAL SEMINARY,IN,465901224,Private-Nonprofit,190,196,2231708,345,2231708,
00180100,HANOVER COLLEGE,IN,472430108,Private-Nonprofit,293,325,4170880,575,4170880,
00180300,HUNTINGTON UNIVERSITY,IN,467501299,Private-Nonprofit,119,147,1467895,250,1467895,
00180400,UNIVERSITY OF INDIANAPOLIS,IN,462273697,Private-Nonprofit,619,714,8140051,1200,8140051,
00180500,INDIANA INSTITUTE OF TECHNOLOGY,IN,468031297,Private-Nonprofit,240,250,2942837,506,2942837,
00180700,Indiana State University,IN,478092501,Public,1216,1498,11840993,2583,11840993,
00180800,UNIVERSITY OF SOUTHERN INDIANA,IN,477123596,Public,515,526,4373957,978,4373957,
00180900,Indiana University - Bloomington,IN,474057000,Public,2166,2407,41944813,4389,41944813,
00181100,Indiana University - East,IN,473741289,Public,38,43,229718,84,229718,
00181300,Indiana University - Purdue University Indianapolis,IN,462022896,Public,1075,1262,10684344,2146,10684344,
00181400,INDIANA UNIVERSITY - KOKOMO,IN,469023557,Public,54,67,316140,104,316140,
00181500,INDIANA UNIVERSITY - NORTHWEST,IN,464081197,Public,73,79,468852,155,468852,
00181600,INDIANA UNIVERSITY - SOUTH BEND,IN,466347111,Public,133,159,931951,301,931951,
00181700,INDIANA UNIVERSITY SOUTHEAST,IN,471506405,Public,107,117,752285,202,752285,
00182000,MANCHESTER UNIVERSITY,IN,469621276,Private-Nonprofit,300,314,3478809,570,3478809,
00182100,MARIAN UNIVERSITY,IN,462221997,Private-Nonprofit,235,261,2849118,460,2849118,
00182200,INDIANA WESLEYAN UNIVERSITY,IN,469534974,Private-Nonprofit,469,499,5879744,936,5879744,
00182300,ANABAPTIST MENNONITE BIBLICAL SEMINARY,IN,465171999,Private-Nonprofit,0,0,0,0,0,
00182400,OAKLAND CITY UNIVERSITY,IN,476601099,Private-Nonprofit,34,34,242104,68,242104,
00182500,PURDUE UNIVERSITY,IN,479072040,Public,2361,2601,38633189,4683,38633189,
