OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,,
00142900,GOLDEY-BEACOM COLLEGE,DE,198081993,Private-Nonprofit,22,23,195412,41,195412,,
00143100,UNIVERSITY OF DELAWARE,DE,197160099,Public,1647,2095,33211133,3488,33102745,,
00143300,WESLEY COLLEGE,DE,199013875,Private-Nonprofit,316,348,4727222,612,4716782,,
00143400,AMERICAN UNIVERSITY,DC,200168020,Private-Nonprofit,950,1185,24840734,1938,24840734,,
00143600,CAPITOL TECHNOLOGY UNIVERSITY,MD,207089759,Private-Nonprofit,25,26,303393,47,303393,,
00143700,CATHOLIC UNIVERSITY OF AMERICA,DC,200640002,Private-Nonprofit,565,652,14401219,1145,14401219,,
00144100,UNIVERSITY OF THE DISTRICT OF COLUMBIA,DC,200081175,Public,19,23,172408,36,172408,,
00144300,GALLAUDET UNIVERSITY,DC,200023695,Private-Nonprofit,42,43,478088,84,478088,,
00144400,GEORGE WASHINGTON UNIVERSITY,DC,200522353,Private-Nonprofit,657,760,14536409,1332,14476268,,
00144500,GEORGETOWN UNIVERSITY,DC,200571252,Private-Nonprofit,364,397,10443010,742,10405090,,
00144800,HOWARD UNIVERSITY,DC,200590001,Private-Nonprofit,1732,1832,40723971,3667,39938121,,
00145900,STRAYER UNIVERSITY,DC,200052603,Proprietary,159,174,1286928,418,1243989,,
00146000,TRINITY COLLEGE,DC,200171004,Private-Nonprofit,61,71,476661,103,476661,,
00146400,WESLEY THEOLOGICAL SEMINARY,DC,200165690,Private-Nonprofit,0,0,0,0,0,,
00146600,BARRY UNIVERSITY,FL,331616628,Private-Nonprofit,283,337,3798867,528,3798867,,
00146700,BETHUNE COOKMAN UNIVERSITY,FL,321143099,Private-Nonprofit,544,584,6725064,1191,6671430,,
00146800,SAINT THOMAS UNIVERSITY,FL,330540000,Private-Nonprofit,81,94,743351,147,743351,,
00146900,FLORIDA INSTITUTE OF TECHNOLOGY,FL,329016988,Private-Nonprofit,482,559,10056889,997,10056889,,
00147000,EASTERN FLORIDA STATE COLLEGE,FL,329226503,Public,4,4,35650,7,35650,,
00147100,COLLEGE OF CENTRAL FLORIDA,FL,344744415,Public,9,9,68756,18,68756,,
00147300,CLEARWATER CHRISTIAN COLLEGE,FL,337594595,Private-Nonprofit,27,33,250180,49,238230,,
00147500,DAYTONA STATE COLLEGE,FL,321142800,Public,41,48,291578,90,291578,,
00147700,FLORIDA SOUTHWESTERN STATE COLLEGE,FL,339195566,Public,18,19,193825,34,191999,,
00147800,EDWARD WATERS COLLEGE,FL,322096199,Private-Nonprofit,25,26,157172,50,142565,,
00147900,EMBRY-RIDDLE AERONAUTICAL UNIVERSITY,FL,321143900,Private-Nonprofit,1207,2094,39134779,3200,39134779,,
00148000,FLORIDA AGRICULTURAL & MECHANICAL UNIVERSITY,FL,323073100,Public,800,964,8931765,1880,8931765,,
00148100,FLORIDA ATLANTIC UNIVERSITY,FL,334316498,Public,385,448,4357716,698,4357716,,
00148200,FLORIDA COLLEGE,FL,336175578,Private-Nonprofit,127,130,1455771,237,1451396,,
00148400,FLORIDA STATE COLLEGE AT JACKSONVILLE,FL,322024030,Public,18,18,128426,33,128426,,
00148500,FLORIDA KEYS COMMUNITY COLLEGE,FL,330404397,Public,17,19,230248,34,225166,,
00148600,FLORIDA MEMORIAL UNIVERSITY,FL,330546199,Private-Nonprofit,72,72,734922,146,734922,,
00148700,ECKERD COLLEGE,FL,337114744,Private-Nonprofit,231,244,4549756,440,4527124,,
00148800,FLORIDA SOUTHERN COLLEGE,FL,338015698,Private-Nonprofit,372,434,5934816,787,5934816,,
00148900,FLORIDA STATE UNIVERSITY,FL,323061470,Public,887,987,10715643,1606,10551907,,
00149000,GULF COAST STATE COLLEGE,FL,324011058,Public,2,2,21000,4,21000,,
00149300,INDIAN RIVER STATE COLLEGE,FL,349815596,Public,12,12,80800,22,67800,,
00149500,JACKSONVILLE UNIVERSITY,FL,322113394,Private-Nonprofit,229,265,3940979,445,3940979,,
00149700,JONES COLLEGE,FL,322055395,Private-Nonprofit,0,0,0,0,0,,
00149900,EVEREST UNIVERSITY,FL,328105601,Private-Nonprofit,249,299,1424448,670,1423596,,
00150000,BROWARD COLLEGE,FL,333012298,Public,21,21,173457,39,173457,,
00150100,FLORIDA GATEWAY COLLEGE,FL,320252007,Public,8,8,30770,16,29240,,
00150200,LAKE SUMTER STATE COLLEGE,FL,347888751,Public,5,5,58271,10,58271,,
00150400,"STATE COLLEGE OF FLORIDA, MANATEE-SARASOTA",FL,342073596,Public,9,9,54196,16,54196,,
00150500,LYNN UNIVERSITY,FL,334315598,Private-Nonprofit,210,240,5563351,428,5563351,,
00150600,MIAMI DADE COLLEGE,FL,331322297,Public,17,17,138399,31,136599,,
00150900,NOVA SOUTHEASTERN UNIVERSITY-DAVIE,FL,333147796,Private-Nonprofit,353,439,7129399,760,7027009,,
00151000,NORTHWEST FLORIDA STATE COLLEGE,FL,325781295,Public,2,2,14000,4,14000,,
00151200,PALM BEACH STATE COLLEGE,FL,334614796,Public,25,28,169882,39,169882,,
00151300,PENSACOLA STATE COLLEGE,FL,325048998,Public,6,6,46700,12,46700,,
00151400,POLK STATE COLLEGE,FL,338814256,Public,6,6,42202,9,38799,,
00151500,ROLLINS COLLEGE,FL,327894499,Private-Nonprofit,196,216,3770380,391,3758595,,
00151900,SANTA FE COLLEGE,FL,326066200,Public,36,41,261489,73,261489,,
00152000,SEMINOLE STATE COLLEGE OF FLORIDA,FL,327736199,Public,9,9,69781,18,69781,,
00152100,SOUTHEASTERN UNIVERSITY,FL,338016099,Private-Nonprofit,423,471,5398969,808,5395969,,
00152200,SOUTH FLORIDA STATE COLLEGE,FL,338259399,Public,2,2,3450,4,3450,,
00152300,SAINT JOHNS RIVER STATE COLLEGE,FL,321773897,Public,7,8,78692,16,78692,,
00152600,SAINT LEO UNIVERSITY,FL,335746665,Private-Nonprofit,244,252,3313368,497,3313368,,
00152800,ST. PETERSBURG COLLEGE,FL,337603768,Public,20,20,177683,39,177683,,
00153100,STETSON UNIVERSITY,FL,327233761,Private-Nonprofit,302,330,5301488,580,5300627,,
00153300,TALLAHASSEE COMMUNITY COLLEGE,FL,323042895,Public,48,50,294002,91,294002,,
00153500,UNIVERSITY OF FLORIDA,FL,326113150,Public,981,1238,11002718,2218,11002718,,
00153600,UNIVERSITY OF MIAMI,FL,331466531,Private-Nonprofit,778,1004,18737381,1651,18681617,,
00153700,UNIVERSITY OF SOUTH FLORIDA,FL,336206960,Public,1071,1278,11574280,1964,11363267,,
00153800,UNIVERSITY OF TAMPA (THE),FL,336061490,Private-Nonprofit,1072,1195,19539208,2090,19517371,,
00154000,WEBBER INTERNATIONAL UNIVERSITY,FL,338270096,Private-Nonprofit,208,228,2443479,422,2443479,,
00154100,ABRAHAM BALDWIN AGRICULTURAL COLLEGE,GA,317932601,Public,81,91,384642,170,379856,,
00154200,AGNES SCOTT COLLEGE,GA,300303770,Private-Nonprofit,122,129,1382056,235,1382056,,
00154300,DARTON STATE COLLEGE,GA,317073098,Public,86,109,557175,201,513356,,
00154400,ALBANY STATE UNIVERSITY,GA,317052796,Public,341,452,3393817,885,3393817,,
00154500,ANDREW COLLEGE,GA,398401395,Private-Nonprofit,33,33,256928,65,256928,,
00154600,ARMSTRONG STATE UNIVERSITY,GA,314191997,Public,266,320,2934334,503,2934334,,
00154700,POINT UNIVERSITY,GA,318331200,Private-Nonprofit,59,63,506024,112,506024,,
00155400,BERRY COLLEGE,GA,301495007,Private-Nonprofit,241,258,3547720,474,3539504,,
00155500,THOMAS UNIVERSITY,GA,317927499,Private-Nonprofit,16,16,124920,26,120387,,
00155600,BRENAU UNIVERSITY,GA,305013668,Private-Nonprofit,68,72,676089,135,676089,,
00155700,BREWTON PARKER COLLEGE,GA,304450000,Private-Nonprofit,47,49,415919,89,415919,,
00155800,COLLEGE OF COASTAL GEORGIA,GA,315203644,Public,42,44,339324,86,338203,,
00155900,CLARK ATLANTA UNIVERSITY,GA,303144385,Private-Nonprofit,861,927,17741793,1799,17730517,,
00156000,COLUMBIA THEOLOGICAL SEMINARY,GA,300310520,Private-Nonprofit,0,0,0,0,0,,
00156100,COLUMBUS STATE UNIVERSITY,GA,319075645,Public,232,281,2093342,448,2047801,,
00156200,GEORGIA PERIMETER COLLEGE,GA,300343832,Public,27,32,137897,57,132147,,
00156300,EMMANUEL COLLEGE,GA,306390000,Private-Nonprofit,112,117,1058516,209,1058516,,
00156400,EMORY UNIVERSITY,GA,303221960,Private-Nonprofit,313,360,7515226,628,7515226,,
00156600,FORT VALLEY STATE UNIVERSITY,GA,310303298,Public,303,345,3231048,641,3018620,,
00156800,INTERDENOMINATIONAL THEOLOGICAL CENTER,GA,303144143,Private-Nonprofit,0,0,0,0,0,,
00156900,GEORGIA INSTITUTE OF TECHNOLOGY,GA,303320325,Public,1330,1764,24626595,2646,24600964,,
00157100,GEORGIA MILITARY COLLEGE,GA,310613398,Public,42,48,264666,101,263278,,
00157200,GEORGIA SOUTHERN UNIVERSITY,GA,304608065,Public,1227,1505,10798200,2458,10773000,,
00157300,GEORGIA SOUTHWESTERN STATE UNIVERSITY,GA,317094693,Public,75,87,401077,141,396777,,
00157400,GEORGIA STATE UNIVERSITY,GA,303033010,Public,1216,1554,12199412,2405,12182766,,
00157500,GORDON STATE COLLEGE,GA,302041762,Public,69,75,427230,135,424730,,
00157700,KENNESAW STATE UNIVERSITY,GA,301445591,Public,793,887,9585694,1554,9451329,,
00157800,LAGRANGE COLLEGE,GA,302402999,Private-Nonprofit,82,90,1031640,160,1029227,,
00157900,GEORGIA REGENTS UNIVERSITY,GA,309120004,Public,96,109,763472,179,761806,,
00158000,MERCER UNIVERSITY,GA,312070001,Private-Nonprofit,211,241,2493129,429,2493129,,
00158100,MIDDLE GEORGIA STATE UNIVERSITY,GA,312065145,Public,193,224,1219424,415,1199372,,
00158200,MOREHOUSE COLLEGE,GA,303143773,Private-Nonprofit,741,778,19984740,1510,19827517,,
00158500,UNIVERSITY OF NORTH GEORGIA,GA,305970001,Public,282,317,1928058,494,1895772,,
00158600,OGLETHORPE UNIVERSITY,GA,303192737,Private-Nonprofit,78,84,1101446,154,1096534,,
00158700,PAINE COLLEGE,GA,309013182,Private-Nonprofit,89,100,803932,187,803932,,
00158800,PIEDMONT COLLEGE,GA,305355644,Private-Nonprofit,184,186,1397528,379,1397528,,
00158900,REINHARDT UNIVERSITY,GA,301832900,Private-Nonprofit,92,100,959555,177,959555,,
00159000,SAVANNAH STATE UNIVERSITY,GA,314045298,Public,530,631,4777422,1176,4644129,,
00159100,SHORTER UNIVERSITY,GA,301654298,Private-Nonprofit,166,176,1762016,333,1762016,,
00159200,SOUTH GEORGIA STATE COLLEGE,GA,315338104,Public,55,65,276855,120,276855,,
00159400,SPELMAN COLLEGE,GA,303144399,Private-Nonprofit,810,860,23457512,1706,23350913,,
00159600,TOCCOA FALLS COLLEGE,GA,305980001,Private-Nonprofit,111,114,689823,201,686823,,
00159700,TRUETT MCCONNELL COLLEGE,GA,305281264,Private-Nonprofit,49,52,395428,100,390303,,
00159800,UNIVERSITY OF GEORGIA,GA,306021661,Public,1420,1432,14891468,2760,14891468,,
00159900,VALDOSTA STATE UNIVERSITY,GA,316980001,Public,1106,1295,10935508,2182,10757929,,
00160000,WESLEYAN COLLEGE,GA,312104462,Private-Nonprofit,35,43,332675,87,332675,,
00160100,UNIVERSITY OF WEST GEORGIA,GA,301180002,Public,975,1159,9131800,1962,9131800,,
00160200,GEORGIA COLLEGE & STATE UNIVERSITY,GA,310610490,Public,348,420,3626922,691,3624149,,
00160400,YOUNG HARRIS COLLEGE,GA,305824137,Private-Nonprofit,130,140,1365970,249,1365970,,
00160500,CHAMINADE UNIVERSITY OF HONOLULU,HI,968161578,Private-Nonprofit,184,193,2690168,353,2690168,,
00160600,BRIGHAM YOUNG UNIVERSITY - HAWAII,HI,967621294,Private-Nonprofit,25,30,143291,55,140911,,
00161000,UNIVERSITY OF HAWAII AT MANOA,HI,968222399,Public,1631,1764,22245099,3155,22245099,,
00161100,UNIVERSITY OF HAWAII AT HILO,HI,967204091,Public,80,101,760648,156,760648,,
00161200,HONOLULU COMMUNITY COLLEGE,HI,968174598,Public,7,8,72326,14,72326,,
00161300,KAPIOLANI COMMUNITY COLLEGE,HI,968164421,Public,7,7,44220,10,44220,,
00161400,KAUAI COMMUNITY COLLEGE,HI,967669591,Public,0,0,0,0,0,,
00161500,UNIVERSITY OF HAWAII MAUI COLLEGE,HI,967321644,Public,2,2,15388,3,15388,,
00161600,BOISE STATE UNIVERSITY,ID,837251000,Public,369,413,4796205,727,4796205,,
00161700,COLLEGE OF IDAHO (THE),ID,836054432,Private-Nonprofit,89,97,1014561,184,1014561,,
00161900,COLLEGE OF SOUTHERN IDAHO,ID,833033398,Public,3,3,8602,6,8602,,
00162000,IDAHO STATE UNIVERSITY,ID,832095377,Public,102,103,921133,184,921133,,
00162100,LEWIS-CLARK STATE COLLEGE,ID,835012698,Public,46,48,400739,91,400739,,
00162300,NORTH IDAHO COLLEGE,ID,838142199,Public,14,14,93085,25,93085,,
00162400,NORTHWEST NAZARENE UNIVERSITY,ID,836865897,Private-Nonprofit,95,95,1091740,187,1091740,,
00162500,BRIGHAM YOUNG UNIVERSITY - IDAHO,ID,834601650,Private-Nonprofit,51,53,188501,95,188501,,
00162600,UNIVERSITY OF IDAHO,ID,838444291,Public,844,864,9338199,1663,9338199,,
00162800,AMERICAN ACADEMY OF ART,IL,606044302,Proprietary,104,111,1914370,212,1904852,,
00163200,AQUINAS INSTITUTE OF THEOLOGY,MO,631083323,Private-Nonprofit,0,0,0,0,0,,
00163300,AUGUSTANA COLLEGE,IL,612012296,Private-Nonprofit,353,391,4913486,1087,4913486,,
00163400,AURORA UNIVERSITY,IL,605064892,Private-Nonprofit,260,269,2321185,490,2321185,,
00163600,SOUTHWESTERN ILLINOIS COLLEGE,IL,622215899,Public,7,7,25121,12,25121,,
00163700,BETHANY THEOLOGICAL SEMINARY,IN,473744019,Private-Nonprofit,0,0,0,0,0,,
00163800,BLACK HAWK COLLEGE,IL,612655899,Public,13,15,80724,28,80724,,
00163900,BLACKBURN UNIVERSITY,IL,626261498,Private-Nonprofit,49,49,412333,92,377467,,
00164000,PRAIRIE STATE COLLEGE,IL,604118226,Public,0,0,0,0,0,,
00164100,BRADLEY UNIVERSITY,IL,616250002,Private-Nonprofit,772,838,13376148,1504,13376148,,
00164300,SPOON RIVER COLLEGE,IL,615208907,Public,5,5,40530,10,40530,,
00164800,CITY COLLEGES OF CHICAGO HARRY S TRUMAN COLLEGE,IL,606405691,Public,0,0,0,0,0,,
00164900,RICHARD J DALEY COLLEGE-CITY COLLEGES OF CHICAGO,IL,606521299,Public,0,0,0,0,0,,
00165000,CITY COLLEGES OF CHICAGO - MALCOLM X COLLEGE,IL,606123197,Public,0,0,0,0,0,,
00165200,HAROLD WASHINGTON COLLEGE,IL,606012403,Public,0,0,0,0,0,,
00165400,CITY COLLEGES OF CHICAGO - KENNEDY KING COLLEGE,IL,606213798,Public,11,15,183041,30,183041,,
00165500,WILBUR WRIGHT COLLEGE,IL,606341591,Public,0,0,0,0,0,,
00165700,MIDWESTERN UNIVERSITY,IL,605151200,Private-Nonprofit,0,0,0,0,0,,
00165900,ROSALIND FRANKLIN UNIVERSITY OF MEDICINE AND SCIENCE,IL,600643095,Private-Nonprofit,0,0,0,0,0,,
00166100,CHICAGO THEOLOGICAL SEMINARY,IL,606372902,Private-Nonprofit,0,0,0,0,0,,
00166300,SPERTUS COLLEGE OF JUDAICA,IL,606051995,Private-Nonprofit,0,0,0,0,0,,
00166400,UNIVERSITY OF ST. FRANCIS,IL,604356188,Private-Nonprofit,282,301,3110159,528,3110159,,
00166500,COLUMBIA COLLEGE CHICAGO,IL,606051996,Private-Nonprofit,2178,2636,46222633,4573,46217154,,
00166600,CONCORDIA UNIVERSITY,IL,603051499,Private-Nonprofit,168,189,1755113,358,1755113,,
00166900,DANVILLE AREA COMMUNITY COLLEGE,IL,618325199,Public,4,4,15500,6,15500,,
00167100,DEPAUL UNIVERSITY,IL,606042287,Private-Nonprofit,2896,3106,57994012,8697,57994010,,
00167400,EASTERN ILLINOIS UNIVERSITY,IL,619203099,Public,1018,1089,11386989,1895,11386989,,
00167500,ELGIN COMMUNITY COLLEGE,IL,601237193,Public,5,5,28300,11,28300,,
00167600,ELMHURST COLLEGE,IL,601263296,Private-Nonprofit,372,405,5157729,713,5101032,,
00167800,EUREKA COLLEGE,IL,615309976,Private-Nonprofit,62,62,776231,118,764774,,
00168100,HIGHLAND COMMUNITY COLLEGE,IL,610329341,Public,0,0,0,0,0,,
00168200,GARRETT-EVANGELICAL THEOLOGICAL SEMINARY,IL,602012926,Private-Nonprofit,0,0,0,0,0,,
00168400,GREENVILLE COLLEGE,IL,622461199,Private-Nonprofit,206,213,2271796,404,2271796,,
00168500,HEBREW THEOLOGICAL COLLEGE,IL,600773263,Private-Nonprofit,2,2,18500,4,18500,,
00168800,ILLINOIS COLLEGE,IL,626502299,Private-Nonprofit,120,124,1267588,223,1267588,,
00168900,ILLINOIS COLLEGE OF OPTOMETRY,IL,606163878,Private-Nonprofit,0,0,0,0,0,,
00169100,ILLINOIS INSTITUTE OF TECHNOLOGY,IL,606613793,Private-Nonprofit,304,338,4600020,635,4600020,,
00169200,ILLINOIS STATE UNIVERSITY,IL,617901000,Public,2168,2343,33238002,4292,33238002,,
00169300,NORTHEASTERN ILLINOIS UNIVERSITY,IL,606254699,Public,58,61,461471,115,461471,,
00169400,CHICAGO STATE UNIVERSITY,IL,606281598,Public,86,105,897601,195,887118,,
00169600,ILLINOIS WESLEYAN UNIVERSITY,IL,617022900,Private-Nonprofit,279,322,4570240,583,4564005,,
00169800,JOHN MARSHALL LAW SCHOOL (THE),IL,606043968,Private-Nonprofit,0,0,0,0,0,,
00169900,JOLIET JUNIOR COLLEGE,IL,604318938,Public,3,4,18500,8,18500,,
00170000,JUDSON UNIVERSITY,IL,601231498,Private-Nonprofit,99,105,1241987,186,1241987,,
00170100,KASKASKIA COLLEGE,IL,628017878,Public,0,0,0,0,0,,
00170300,KENDALL COLLEGE,IL,606224278,Proprietary,106,134,2345085,338,2345085,,
00170400,KNOX COLLEGE,IL,614014999,Private-Nonprofit,138,154,1992215,413,1992215,,
00170500,ILLINOIS VALLEY COMMUNITY COLLEGE,IL,613489692,Public,0,0,0,0,0,,
00170600,LAKE FOREST COLLEGE,IL,600452399,Private-Nonprofit,216,242,3365877,428,3365877,,
00170700,LEWIS UNIVERSITY,IL,604462200,Private-Nonprofit,592,703,8886982,1223,8868246,,
00170800,LINCOLN CHRISTIAN UNIVERSITY,IL,626562167,Private-Nonprofit,37,42,386807,65,372535,,
00170900,LINCOLN COLLEGE,IL,626561699,Private-Nonprofit,76,77,631591,150,622806,,
00171000,LOYOLA UNIVERSITY CHICAGO,IL,606112196,Private-Nonprofit,1812,2251,38120389,3874,38088937,,
00171200,LUTHERAN SCHOOL OF THEOLOGY AT CHICAGO,IL,606155199,Private-Nonprofit,0,0,0,0,0,,
00171600,MACCORMAC COLLEGE,IL,606024405,Private-Nonprofit,0,0,0,0,0,,
00171700,MACMURRAY COLLEGE,IL,626502590,Private-Nonprofit,68,72,680412,126,680412,,
00172100,MCCORMICK THEOLOGICAL SEMINARY,IL,606155108,Private-Nonprofit,0,0,0,0,0,,
00172200,MCKENDREE UNIVERSITY,IL,622541299,Private-Nonprofit,233,258,2304431,480,2304431,,
00172300,MEADVILLE THEOLOGICAL SCHOOL OF LOMBARD COLLEGE,IL,606051602,Private-Nonprofit,0,0,0,0,0,,
00172400,MILLIKIN UNIVERSITY,IL,625222084,Private-Nonprofit,292,300,3405914,552,3405914,,
00172500,MONMOUTH COLLEGE,IL,614621963,Private-Nonprofit,256,270,2941950,527,2941950,,
00172800,MORTON COLLEGE,IL,608044398,Public,0,0,0,0,0,,
00173200,NATIONAL UNIVERSITY OF HEALTH SCIENCES (THE),IL,601484583,Private-Nonprofit,3,3,22260,6,21871,,
00173300,NATIONAL LOUIS UNIVERSITY,IL,606033032,Private-Nonprofit,30,35,465209,98,465209,,
00173400,NORTH CENTRAL COLLEGE,IL,605404690,Private-Nonprofit,411,444,5611021,1175,5611021,,
00173500,NORTH PARK UNIVERSITY,IL,606254895,Private-Nonprofit,255,301,3047215,579,3047215,,
00173600,NORTHERN BAPTIST THEOLOGICAL SEMINARY,IL,601485604,Private-Nonprofit,0,0,0,0,0,,
00173700,NORTHERN ILLINOIS UNIVERSITY,IL,601152854,Public,1378,1434,15803285,2811,15803285,,
00173900,NORTHWESTERN UNIVERSITY,IL,602080001,Private-Nonprofit,337,370,8872384,996,8872384,,
00174100,OLIVET NAZARENE UNIVERSITY,IL,609142271,Private-Nonprofit,408,420,5238633,795,5238633,,
00174200,ILLINOIS EASTERN COMMUNITY COLLEGES - OLNEY CENTRAL COLLEGE,IL,624501099,Public,0,0,0,0,0,,
00174500,QUINCY UNIVERSITY,IL,623012699,Private-Nonprofit,94,107,1135032,185,1135032,,
00174600,ROBERT MORRIS UNIVERSITY ILLINOIS,IL,606051225,Private-Nonprofit,270,359,4285725,909,4285725,,
00174700,ROCK VALLEY COLLEGE,IL,611145699,Public,1,1,8452,2,8452,,
00174800,ROCKFORD UNIVERSITY,IL,611082393,Private-Nonprofit,117,131,1270519,216,1270519,,
00174900,ROOSEVELT UNIVERSITY,IL,606051394,Private-Nonprofit,435,493,6810833,864,6810833,,
00175000,DOMINICAN UNIVERSITY,IL,603051066,Private-Nonprofit,181,217,2021467,382,2017889,,
00175200,SAUK VALLEY COMMUNITY COLLEGE,IL,610219112,Public,1,1,2764,2,2764,,
00175300,SCHOOL OF THE ART INSTITUTE OF CHICAGO,IL,606033013,Private-Nonprofit,380,509,8741127,835,8741127,,
00175600,SHIMER COLLEGE,IL,606163893,Private-Nonprofit,7,7,115111,13,112861,,
00175800,SOUTHERN ILLINOIS UNIVERSITY AT CARBONDALE,IL,629010000,Public,940,1130,9444897,1875,9438800,,
00175900,SOUTHERN ILLINOIS UNIVERSITY EDWARDSVILLE,IL,620261060,Public,1522,1737,16519650,3061,16519650,,
00176500,UNIVERSITY OF ST MARY OF THE LAKE/MUNDELEIN SEMINARY,IL,600601174,Private-Nonprofit,0,0,0,0,0,,
00176700,BENEDICTINE UNIVERSITY,IL,605320900,Private-Nonprofit,332,374,4275095,637,4275095,,
00176800,SAINT XAVIER UNIVERSITY,IL,606553199,Private-Nonprofit,336,340,3863399,621,3863399,,
00177100,TRINITY CHRISTIAN COLLEGE,IL,604630929,Private-Nonprofit,114,118,1241304,216,1235970,,
00177200,TRINITY INTERNATIONAL UNIVERSITY,IL,600151283,Private-Nonprofit,99,100,1132493,182,1132493,,
00177300,TRITON COLLEGE,IL,601711995,Public,7,8,25036,15,25036,,
00177400,UNIVERSITY OF CHICAGO (THE),IL,606371476,Private-Nonprofit,323,339,7535730,961,7535730,,
00177500,UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN,IL,618205796,Public,4538,5003,72803970,9118,72735363,,
00177600,UNIVERSITY OF ILLINOIS AT CHICAGO,IL,606124305,Public,1141,1249,16330525,2247,16330525,,
00177800,VANDERCOOK COLLEGE OF MUSIC,IL,606163731,Private-Nonprofit,31,32,536388,63,530108,,
00177900,ILLINOIS EASTERN COMMUNITY COLLEGES - WABASH VALLEY COLLEGE,IL,628632699,Public,0,0,0,0,0,,
00178000,WESTERN ILLINOIS UNIVERSITY,IL,614551390,Public,1082,1246,13292085,2172,13292085,,
00178100,WHEATON COLLEGE,IL,601875535,Private-Nonprofit,190,204,3098065,373,3098065,,
00178300,WORSHAM COLLEGE OF MORTUARY SCIENCE,IL,600902646,Proprietary,10,10,135143,29,135143,,
00178400,ANCILLA DOMINI COLLEGE,IN,465130001,Private-Nonprofit,27,28,267389,51,267389,,
00178500,ANDERSON UNIVERSITY,IN,460123495,Private-Nonprofit,327,341,4045772,633,4042232,,
00178600,BALL STATE UNIVERSITY,IN,473060880,Public,2100,2398,24210001,4480,24210001,,
00178700,BETHEL COLLEGE,IN,465455591,Private-Nonprofit,131,137,1688604,254,1688604,,
00178800,BUTLER UNIVERSITY,IN,462083487,Private-Nonprofit,477,546,9008928,1054,9008928,,
00178900,CHRISTIAN THEOLOGICAL SEMINARY,IN,462083301,Private-Nonprofit,0,0,0,0,0,,
00179200,DEPAUW UNIVERSITY,IN,461350037,Private-Nonprofit,248,261,3913959,501,3913959,,
00179300,EARLHAM COLLEGE,IN,473744095,Private-Nonprofit,64,69,847949,125,828246,,
00179500,UNIVERSITY OF EVANSVILLE,IN,477220002,Private-Nonprofit,305,339,3730887,654,3730887,,
00179800,FRANKLIN COLLEGE OF INDIANA,IN,461312623,Private-Nonprofit,184,196,2312483,354,2312483,,
00179900,GOSHEN COLLEGE,IN,465264794,Private-Nonprofit,52,60,555911,96,555911,,
00180000,GRACE COLLEGE AND THEOLOGICAL SEMINARY,IN,465901224,Private-Nonprofit,138,144,1491355,259,1472105,,
00180100,HANOVER COLLEGE,IN,472430108,Private-Nonprofit,296,318,3830292,579,3830292,,
00180300,HUNTINGTON UNIVERSITY,IN,467501299,Private-Nonprofit,132,155,1522839,271,1522839,,
00180400,UNIVERSITY OF INDIANAPOLIS,IN,462273697,Private-Nonprofit,444,493,6089345,851,6076222,,
00180500,INDIANA INSTITUTE OF TECHNOLOGY,IN,468031297,Private-Nonprofit,166,181,1835640,360,1821120,,
00180700,INDIANA STATE UNIVERSITY,IN,478092501,Public,1044,1241,9690007,2143,9679930,,
00180800,UNIVERSITY OF SOUTHERN INDIANA,IN,477123596,Public,413,441,3499591,804,3498892,,
00180900,INDIANA UNIVERSITY - BLOOMINGTON,IN,474057000,Public,2197,2461,38756718,4339,38747082,,
00181100,INDIANA UNIVERSITY - EAST,IN,473741289,Public,15,17,99184,34,99184,,
00181300,INDIANA UNIVERSITY - PURDUE UNIVERSITY INDIANAPOLIS,IN,462022896,Public,751,877,7559681,1440,7559681,,
