OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,,
00142900,GOLDEY-BEACOM COLLEGE,DE,198081993,Private-Nonprofit,16,17,116433,31,116433,,
00143100,UNIVERSITY OF DELAWARE,DE,197160099,Public,1688,2109,34905325,3556,34803648,,
00143300,WESLEY COLLEGE,DE,199013875,Private-Nonprofit,324,344,4596360,630,4584675,,
00143400,AMERICAN UNIVERSITY,DC,200168020,Private-Nonprofit,1016,1284,26479253,2085,26458393,,
00143600,CAPITOL TECHNOLOGY UNIVERSITY,MD,207089759,Private-Nonprofit,22,26,266906,48,266906,,
00143700,CATHOLIC UNIVERSITY OF AMERICA,DC,200640002,Private-Nonprofit,502,579,12006244,999,12006244,,
00144100,UNIVERSITY OF THE DISTRICT OF COLUMBIA,DC,200081175,Public,24,32,295496,54,295495,,
00144300,GALLAUDET UNIVERSITY,DC,200023695,Private-Nonprofit,43,46,433665,83,433665,,
00144400,GEORGE WASHINGTON UNIVERSITY,DC,200522353,Private-Nonprofit,661,774,14940511,1364,14925524,,
00144500,GEORGETOWN UNIVERSITY,DC,200571252,Private-Nonprofit,379,404,11267616,755,11267616,,
00144800,HOWARD UNIVERSITY,DC,200590001,Private-Nonprofit,1739,1825,39653747,3639,39579098,,
00145900,STRAYER UNIVERSITY,DC,200052603,Proprietary,127,141,927288,319,927287,,
00146000,TRINITY COLLEGE,DC,200171004,Private-Nonprofit,71,84,673175,132,673175,,
00146400,WESLEY THEOLOGICAL SEMINARY,DC,200165690,Private-Nonprofit,0,0,0,0,0,,
00146600,BARRY UNIVERSITY,FL,331616628,Private-Nonprofit,283,351,3832997,538,3832997,,
00146700,BETHUNE COOKMAN UNIVERSITY,FL,321143099,Private-Nonprofit,583,636,6852066,1265,6842296,,
00146800,SAINT THOMAS UNIVERSITY,FL,330540000,Private-Nonprofit,66,88,787900,135,787900,,
00146900,FLORIDA INSTITUTE OF TECHNOLOGY,FL,329016988,Private-Nonprofit,505,575,10329422,1082,10329422,,
00147000,EASTERN FLORIDA STATE COLLEGE,FL,329226503,Public,4,4,20177,8,20177,,
00147100,COLLEGE OF CENTRAL FLORIDA,FL,344744415,Public,5,5,34107,10,34107,,
00147300,CLEARWATER CHRISTIAN COLLEGE,FL,337594595,Private-Nonprofit,26,29,270260,47,266760,,
00147500,DAYTONA STATE COLLEGE,FL,321142800,Public,40,42,209359,80,209359,,
00147700,FLORIDA SOUTHWESTERN STATE COLLEGE,FL,339195566,Public,24,26,224612,47,224612,,
00147800,EDWARD WATERS COLLEGE,FL,322096199,Private-Nonprofit,52,52,298017,107,298017,,
00147900,EMBRY-RIDDLE AERONAUTICAL UNIVERSITY,FL,321143900,Private-Nonprofit,1293,2214,40841633,3267,40794126,,
00148000,FLORIDA AGRICULTURAL & MECHANICAL UNIVERSITY,FL,323073100,Public,915,1076,9516766,2099,9516766,,
00148100,FLORIDA ATLANTIC UNIVERSITY,FL,334316498,Public,471,574,5428628,865,5428628,,
00148200,FLORIDA COLLEGE,FL,336175578,Private-Nonprofit,114,116,1437455,216,1425930,,
00148400,FLORIDA STATE COLLEGE AT JACKSONVILLE,FL,322024030,Public,14,14,136852,29,136852,,
00148500,FLORIDA KEYS COMMUNITY COLLEGE,FL,330404397,Public,21,25,255588,46,255588,,
00148600,FLORIDA MEMORIAL UNIVERSITY,FL,330546199,Private-Nonprofit,51,51,540253,103,540253,,
00148700,ECKERD COLLEGE,FL,337114744,Private-Nonprofit,247,272,5146996,510,5114121,,
00148800,FLORIDA SOUTHERN COLLEGE,FL,338015698,Private-Nonprofit,367,418,5631126,721,5631126,,
00148900,FLORIDA STATE UNIVERSITY,FL,323061470,Public,962,1084,11925911,1787,11702602,,
00149000,GULF COAST STATE COLLEGE,FL,324011058,Public,7,8,36393,13,36393,,
00149300,INDIAN RIVER STATE COLLEGE,FL,349815596,Public,10,11,94852,21,94852,,
00149500,JACKSONVILLE UNIVERSITY,FL,322113394,Private-Nonprofit,209,233,3473912,391,3473912,,
00149700,JONES COLLEGE,FL,322055395,Private-Nonprofit,0,0,0,0,0,,
00149900,EVEREST UNIVERSITY,FL,336145801,Private-Nonprofit,76,86,485121,195,485121,,
00150000,BROWARD COLLEGE,FL,333012298,Public,17,17,149809,34,149809,,
00150100,FLORIDA GATEWAY COLLEGE,FL,320252007,Public,5,5,32000,7,15430,,
00150200,LAKE SUMTER STATE COLLEGE,FL,347888751,Public,4,4,51738,7,47555,,
00150400,"STATE COLLEGE OF FLORIDA, MANATEE-SARASOTA",FL,342073596,Public,7,8,43369,14,43369,,
00150500,LYNN UNIVERSITY,FL,334315598,Private-Nonprofit,240,259,6324981,465,6263269,,
00150600,MIAMI DADE COLLEGE,FL,331322297,Public,14,14,137771,27,137771,,
00150900,NOVA SOUTHEASTERN UNIVERSITY-DAVIE,FL,333147796,Private-Nonprofit,375,462,6943355,822,6933760,,
00151000,NORTHWEST FLORIDA STATE COLLEGE,FL,325781295,Public,2,2,23928,4,23928,,
00151200,PALM BEACH STATE COLLEGE,FL,334614796,Public,15,16,131442,27,131442,,
00151300,PENSACOLA STATE COLLEGE,FL,325048998,Public,9,9,77050,16,68050,,
00151400,POLK STATE COLLEGE,FL,338814256,Public,4,4,15288,6,15288,,
00151500,ROLLINS COLLEGE,FL,327894499,Private-Nonprofit,185,193,3756435,347,3756435,,
00151900,SANTA FE COLLEGE,FL,326066200,Public,38,39,293067,81,293067,,
00152000,SEMINOLE STATE COLLEGE OF FLORIDA,FL,327736199,Public,8,9,62877,15,62877,,
00152100,SOUTHEASTERN UNIVERSITY,FL,338016099,Private-Nonprofit,475,514,6147040,928,6124450,,
00152200,SOUTH FLORIDA STATE COLLEGE,FL,338259399,Public,3,3,17000,6,17000,,
00152300,SAINT JOHNS RIVER STATE COLLEGE,FL,321773897,Public,3,3,22444,5,22444,,
00152600,SAINT LEO UNIVERSITY,FL,335746665,Private-Nonprofit,276,284,3838848,542,3838848,,
00152800,ST. PETERSBURG COLLEGE,FL,337603768,Public,14,14,82350,25,76467,,
00153100,STETSON UNIVERSITY,FL,327233761,Private-Nonprofit,341,366,6279249,653,6124463,,
00153300,TALLAHASSEE COMMUNITY COLLEGE,FL,323042895,Public,76,79,411662,140,411662,,
00153500,UNIVERSITY OF FLORIDA,FL,326113150,Public,1217,1507,13792728,2462,13792310,,
00153600,UNIVERSITY OF MIAMI,FL,331466531,Private-Nonprofit,666,777,17108218,1391,16717649,,
00153700,UNIVERSITY OF SOUTH FLORIDA,FL,336206960,Public,1291,1541,13445588,2371,13445588,,
00153800,UNIVERSITY OF TAMPA (THE),FL,336061490,Private-Nonprofit,1155,1288,21081039,2225,21062231,,
00154000,WEBBER INTERNATIONAL UNIVERSITY,FL,338270096,Private-Nonprofit,206,218,2462130,407,2457820,,
00154100,ABRAHAM BALDWIN AGRICULTURAL COLLEGE,GA,317932601,Public,111,124,690380,237,669891,,
00154200,AGNES SCOTT COLLEGE,GA,300303770,Private-Nonprofit,125,131,1619712,247,1613962,,
00154300,DARTON STATE COLLEGE,GA,317073098,Public,127,156,822116,289,746611,,
00154400,ALBANY STATE UNIVERSITY,GA,317052796,Public,400,505,3763193,988,3763193,,
00154500,ANDREW COLLEGE,GA,398401395,Private-Nonprofit,59,63,448334,115,448334,,
00154600,ARMSTRONG STATE UNIVERSITY,GA,314191997,Public,298,353,3005331,570,2998076,,
00154700,POINT UNIVERSITY,GA,318331200,Private-Nonprofit,83,87,742310,153,715355,,
00155400,BERRY COLLEGE,GA,301495007,Private-Nonprofit,230,245,3433262,449,3399738,,
00155500,THOMAS UNIVERSITY,GA,317927499,Private-Nonprofit,21,23,197823,39,194688,,
00155600,BRENAU UNIVERSITY,GA,305013668,Private-Nonprofit,80,83,945976,152,945976,,
00155700,BREWTON PARKER COLLEGE,GA,304450000,Private-Nonprofit,32,37,324183,73,324183,,
00155800,COLLEGE OF COASTAL GEORGIA,GA,315203644,Public,70,74,508503,136,508503,,
00155900,CLARK ATLANTA UNIVERSITY,GA,303144385,Private-Nonprofit,1046,1151,23501546,2244,23501546,,
00156000,COLUMBIA THEOLOGICAL SEMINARY,GA,300310520,Private-Nonprofit,0,0,0,0,0,,
00156100,COLUMBUS STATE UNIVERSITY,GA,319075645,Public,264,316,2206534,494,2194092,,
00156300,EMMANUEL COLLEGE,GA,306390000,Private-Nonprofit,123,136,1300178,311,1300178,,
00156400,EMORY UNIVERSITY,GA,303221960,Private-Nonprofit,311,360,7837466,600,7837466,,
00156600,FORT VALLEY STATE UNIVERSITY,GA,310303298,Public,288,336,3133017,649,3014937,,
00156800,INTERDENOMINATIONAL THEOLOGICAL CENTER,GA,303144143,Private-Nonprofit,0,0,0,0,0,,
00156900,GEORGIA INSTITUTE OF TECHNOLOGY,GA,303320325,Public,1305,1811,24267887,2557,24064639,,
00157100,GEORGIA MILITARY COLLEGE,GA,310613398,Public,78,91,441413,203,423663,,
00157200,GEORGIA SOUTHERN UNIVERSITY,GA,304608065,Public,1382,1728,12372795,2707,12336147,,
00157300,GEORGIA SOUTHWESTERN STATE UNIVERSITY,GA,317094693,Public,80,102,436110,146,434110,,
00157400,GEORGIA STATE UNIVERSITY,GA,303033010,Public,1382,1726,12970276,2713,12961906,,
00157500,GORDON STATE COLLEGE,GA,302041762,Public,89,99,632402,174,586128,,
00157700,KENNESAW STATE UNIVERSITY,GA,301445591,Public,943,1071,11329463,1873,11291652,,
00157800,LAGRANGE COLLEGE,GA,302402999,Private-Nonprofit,87,104,1145024,185,1142014,,
00157900,AUGUSTA UNIVERSITY,GA,309120004,Public,106,121,911706,188,911706,,
00158000,MERCER UNIVERSITY,GA,312070001,Private-Nonprofit,253,303,3129210,519,3129210,,
00158100,MIDDLE GEORGIA STATE UNIVERSITY,GA,312065145,Public,247,277,1410835,526,1410835,,
00158200,MOREHOUSE COLLEGE,GA,303143773,Private-Nonprofit,722,782,20623940,1523,20623940,,
00158500,UNIVERSITY OF NORTH GEORGIA,GA,305970001,Public,315,351,2223938,644,2164686,,
00158600,OGLETHORPE UNIVERSITY,GA,303192737,Private-Nonprofit,88,93,1278455,174,1276633,,
00158700,PAINE COLLEGE,GA,309013182,Private-Nonprofit,90,95,793859,292,793858,,
00158800,PIEDMONT COLLEGE,GA,305355644,Private-Nonprofit,183,186,1400287,351,1395287,,
00158900,REINHARDT UNIVERSITY,GA,301832900,Private-Nonprofit,113,120,1333277,230,1333277,,
00159000,SAVANNAH STATE UNIVERSITY,GA,314045298,Public,622,729,5692487,1391,5610918,,
00159100,SHORTER UNIVERSITY,GA,301654298,Private-Nonprofit,172,193,1934790,344,1903664,,
00159200,SOUTH GEORGIA STATE COLLEGE,GA,315338104,Public,59,62,320212,110,300572,,
00159400,SPELMAN COLLEGE,GA,303144399,Private-Nonprofit,806,840,23696465,1641,23696465,,
00159600,TOCCOA FALLS COLLEGE,GA,305980001,Private-Nonprofit,116,118,728980,212,728980,,
00159700,TRUETT MCCONNELL COLLEGE,GA,305281264,Private-Nonprofit,64,65,593741,129,593741,,
00159800,UNIVERSITY OF GEORGIA,GA,306024212,Public,2613,3019,26155406,5230,26155406,,
00159900,VALDOSTA STATE UNIVERSITY,GA,316980001,Public,1118,1291,11921319,2174,11724146,,
00160000,WESLEYAN COLLEGE,GA,312104462,Private-Nonprofit,32,36,302562,66,302561,,
00160100,UNIVERSITY OF WEST GEORGIA,GA,301180002,Public,1219,1381,11625948,2324,11625948,,
00160200,GEORGIA COLLEGE & STATE UNIVERSITY,GA,310610490,Public,394,444,4300586,746,4298157,,
00160400,YOUNG HARRIS COLLEGE,GA,305824137,Private-Nonprofit,142,152,1451237,274,1399592,,
00160500,CHAMINADE UNIVERSITY OF HONOLULU,HI,968161578,Private-Nonprofit,203,221,2951502,402,2938635,,
00160600,BRIGHAM YOUNG UNIVERSITY - HAWAII,HI,967621294,Private-Nonprofit,15,29,74729,29,74729,,
00161000,UNIVERSITY OF HAWAII AT MANOA,HI,968222399,Public,1732,1875,26849451,3456,26849451,,
00161100,UNIVERSITY OF HAWAII AT HILO,HI,967204091,Public,93,115,1057239,190,1057239,,
00161200,HONOLULU COMMUNITY COLLEGE,HI,968174598,Public,2,2,9968,4,9968,,
00161300,KAPIOLANI COMMUNITY COLLEGE,HI,968164421,Public,3,3,24615,5,24615,,
00161400,KAUAI COMMUNITY COLLEGE,HI,967669591,Public,0,0,0,0,0,,
00161500,UNIVERSITY OF HAWAII MAUI COLLEGE,HI,967321644,Public,2,2,13704,3,13704,,
00161600,BOISE STATE UNIVERSITY,ID,837251000,Public,415,444,5758966,799,5758966,,
00161700,COLLEGE OF IDAHO (THE),ID,836054432,Private-Nonprofit,89,91,1022783,179,1022783,,
00161900,COLLEGE OF SOUTHERN IDAHO,ID,833033398,Public,7,7,26181,10,26181,,
00162000,IDAHO STATE UNIVERSITY,ID,832095377,Public,110,113,1047669,215,1047669,,
00162100,LEWIS-CLARK STATE COLLEGE,ID,835012698,Public,55,56,461417,102,461417,,
00162300,NORTH IDAHO COLLEGE,ID,838142199,Public,16,16,123526,29,123526,,
00162400,NORTHWEST NAZARENE UNIVERSITY,ID,836865897,Private-Nonprofit,111,111,1292935,220,1292935,,
00162500,BRIGHAM YOUNG UNIVERSITY - IDAHO,ID,834601650,Private-Nonprofit,37,42,150273,67,150273,,
00162600,UNIVERSITY OF IDAHO,ID,838444291,Public,793,811,8992160,1537,8992160,,
00162800,AMERICAN ACADEMY OF ART,IL,606044302,Proprietary,98,102,1828326,188,1828326,,
00163200,AQUINAS INSTITUTE OF THEOLOGY,MO,631083323,Private-Nonprofit,0,0,0,0,0,,
00163300,AUGUSTANA COLLEGE,IL,612012296,Private-Nonprofit,367,401,5068960,1094,5062562,,
00163400,AURORA UNIVERSITY,IL,605064892,Private-Nonprofit,290,293,3002723,558,3002723,,
00163600,SOUTHWESTERN ILLINOIS COLLEGE,IL,622215899,Public,11,12,51837,22,51837,,
00163700,BETHANY THEOLOGICAL SEMINARY,IN,473744019,Private-Nonprofit,0,0,0,0,0,,
00163800,BLACK HAWK COLLEGE,IL,612655899,Public,14,15,74582,29,74582,,
00163900,BLACKBURN UNIVERSITY,IL,626261498,Private-Nonprofit,49,52,405600,100,373830,,
00164000,PRAIRIE STATE COLLEGE,IL,604118226,Public,0,0,0,0,0,,
00164100,BRADLEY UNIVERSITY,IL,616250002,Private-Nonprofit,728,779,13470255,1425,13470255,,
00164300,SPOON RIVER COLLEGE,IL,615208907,Public,9,11,58420,20,58420,,
00164800,CITY COLLEGES OF CHICAGO HARRY S TRUMAN COLLEGE,IL,606405691,Public,0,0,0,0,0,,
00164900,RICHARD J DALEY COLLEGE-CITY COLLEGES OF CHICAGO,IL,606521299,Public,0,0,0,0,0,,
00165000,CITY COLLEGES OF CHICAGO - MALCOLM X COLLEGE,IL,606123197,Public,0,0,0,0,0,,
00165200,HAROLD WASHINGTON COLLEGE,IL,606012403,Public,1,1,3282,2,3282,,
00165400,CITY COLLEGES OF CHICAGO - KENNEDY KING COLLEGE,IL,606213798,Public,8,9,128348,24,128348,,
00165500,WILBUR WRIGHT COLLEGE,IL,606341591,Public,0,0,0,0,0,,
00165700,MIDWESTERN UNIVERSITY,IL,605151200,Private-Nonprofit,0,0,0,0,0,,
00165900,ROSALIND FRANKLIN UNIVERSITY OF MEDICINE AND SCIENCE,IL,600643095,Private-Nonprofit,0,0,0,0,0,,
00166100,CHICAGO THEOLOGICAL SEMINARY,IL,606372902,Private-Nonprofit,0,0,0,0,0,,
00166300,SPERTUS COLLEGE OF JUDAICA,IL,606051995,Private-Nonprofit,0,0,0,0,0,,
00166400,UNIVERSITY OF ST. FRANCIS,IL,604356188,Private-Nonprofit,262,275,2978962,494,2918311,,
00166500,COLUMBIA COLLEGE CHICAGO,IL,606051996,Private-Nonprofit,2068,2464,45269801,4273,45227061,,
00166600,CONCORDIA UNIVERSITY,IL,603051499,Private-Nonprofit,163,177,1650475,335,1650475,,
00166900,DANVILLE AREA COMMUNITY COLLEGE,IL,618325199,Public,3,3,10199,6,10199,,
00167100,DEPAUL UNIVERSITY,IL,606042287,Private-Nonprofit,2748,3121,57043426,8200,57043426,,
00167400,EASTERN ILLINOIS UNIVERSITY,IL,619203099,Public,908,993,9632769,1673,9632769,,
00167500,ELGIN COMMUNITY COLLEGE,IL,601237193,Public,5,5,20018,9,20018,,
00167600,ELMHURST COLLEGE,IL,601263296,Private-Nonprofit,363,393,5215267,695,5160342,,
00167800,EUREKA COLLEGE,IL,615309976,Private-Nonprofit,70,71,749598,125,717665,,
00168100,HIGHLAND COMMUNITY COLLEGE,IL,610329341,Public,2,2,10527,4,10527,,
00168200,GARRETT-EVANGELICAL THEOLOGICAL SEMINARY,IL,602012926,Private-Nonprofit,0,0,0,0,0,,
00168400,GREENVILLE COLLEGE,IL,622461199,Private-Nonprofit,211,213,2244339,399,2244339,,
00168500,HEBREW THEOLOGICAL COLLEGE,IL,600773263,Private-Nonprofit,2,2,20846,4,20846,,
00168800,ILLINOIS COLLEGE,IL,626502299,Private-Nonprofit,122,137,1336296,242,1334788,,
00168900,ILLINOIS COLLEGE OF OPTOMETRY,IL,606163878,Private-Nonprofit,0,0,0,0,0,,
00169100,ILLINOIS INSTITUTE OF TECHNOLOGY,IL,606163717,Private-Nonprofit,290,335,4781090,629,4714883,,
00169200,ILLINOIS STATE UNIVERSITY,IL,617901000,Public,2181,2358,34093111,4289,34089861,,
00169300,NORTHEASTERN ILLINOIS UNIVERSITY,IL,606254699,Public,44,47,380413,92,380413,,
00169400,CHICAGO STATE UNIVERSITY,IL,606281598,Public,97,109,1015663,208,1015663,,
00169600,ILLINOIS WESLEYAN UNIVERSITY,IL,617022900,Private-Nonprofit,276,301,4762002,552,4762002,,
00169800,JOHN MARSHALL LAW SCHOOL (THE),IL,606043968,Private-Nonprofit,0,0,0,0,0,,
00169900,JOLIET JUNIOR COLLEGE,IL,604318938,Public,7,7,38000,14,38000,,
00170000,JUDSON UNIVERSITY,IL,601231498,Private-Nonprofit,90,99,1095151,165,1093351,,
00170300,KENDALL COLLEGE,IL,606224278,Proprietary,100,123,2226385,308,2226385,,
00170400,KNOX COLLEGE,IL,614014999,Private-Nonprofit,130,138,1911309,375,1911309,,
00170500,ILLINOIS VALLEY COMMUNITY COLLEGE,IL,613489692,Public,1,1,2500,2,2500,,
00170600,LAKE FOREST COLLEGE,IL,600452399,Private-Nonprofit,234,259,3668903,448,3668903,,
00170700,LEWIS UNIVERSITY,IL,604462200,Private-Nonprofit,590,691,9280591,1208,9199499,,
00170800,LINCOLN CHRISTIAN UNIVERSITY,IL,626562167,Private-Nonprofit,33,34,422882,62,420127,,
00170900,LINCOLN COLLEGE,IL,626561699,Private-Nonprofit,65,65,494948,127,486449,,
00171000,LOYOLA UNIVERSITY CHICAGO,IL,606112196,Private-Nonprofit,1851,2276,41495512,3953,41248527,,
00171200,LUTHERAN SCHOOL OF THEOLOGY AT CHICAGO,IL,606155199,Private-Nonprofit,0,0,0,0,0,,
00171600,MACCORMAC COLLEGE,IL,606024405,Private-Nonprofit,5,6,36209,11,31987,,
00171700,MACMURRAY COLLEGE,IL,626502590,Private-Nonprofit,102,107,1008826,198,1008826,,
00172100,MCCORMICK THEOLOGICAL SEMINARY,IL,606155108,Private-Nonprofit,0,0,0,0,0,,
00172200,MCKENDREE UNIVERSITY,IL,622541299,Private-Nonprofit,288,311,2965172,589,2965172,,
00172300,MEADVILLE THEOLOGICAL SCHOOL OF LOMBARD COLLEGE,IL,606051602,Private-Nonprofit,0,0,0,0,0,,
00172400,MILLIKIN UNIVERSITY,IL,625222084,Private-Nonprofit,325,346,3816199,623,3808199,,
00172500,MONMOUTH COLLEGE,IL,614621963,Private-Nonprofit,288,299,3184609,572,3184609,,
00172800,MORTON COLLEGE,IL,608044398,Public,0,0,0,0,0,,
00173200,NATIONAL UNIVERSITY OF HEALTH SCIENCES (THE),IL,601484583,Private-Nonprofit,1,1,5530,1,5530,,
00173300,NATIONAL LOUIS UNIVERSITY,IL,606033032,Private-Nonprofit,28,41,482049,109,482049,,
00173400,NORTH CENTRAL COLLEGE,IL,605404690,Private-Nonprofit,444,482,6124141,1265,6120308,,
00173500,NORTH PARK UNIVERSITY,IL,606254895,Private-Nonprofit,257,311,3215248,603,3215248,,
00173600,NORTHERN BAPTIST THEOLOGICAL SEMINARY,IL,601485604,Private-Nonprofit,0,0,0,0,0,,
00173700,NORTHERN ILLINOIS UNIVERSITY,IL,601152854,Public,1458,1517,17257886,2997,17257886,,
00173900,NORTHWESTERN UNIVERSITY,IL,602080001,Private-Nonprofit,288,311,7253206,835,7253206,,
00174100,OLIVET NAZARENE UNIVERSITY,IL,609142271,Private-Nonprofit,440,454,5899258,867,5899258,,
00174200,ILLINOIS EASTERN COMMUNITY COLLEGES - OLNEY CENTRAL COLLEGE,IL,624501099,Public,0,0,0,0,0,,
00174500,QUINCY UNIVERSITY,IL,623012699,Private-Nonprofit,88,99,911496,167,911496,,
00174600,ROBERT MORRIS UNIVERSITY ILLINOIS,IL,606051225,Private-Nonprofit,284,351,4227468,899,4227468,,
00174700,ROCK VALLEY COLLEGE,IL,611145699,Public,3,3,15000,4,15000,,
00174800,ROCKFORD UNIVERSITY,IL,611082393,Private-Nonprofit,122,129,1529828,235,1529828,,
00174900,ROOSEVELT UNIVERSITY,IL,606051394,Private-Nonprofit,425,496,6954620,892,6945542,,
00175000,DOMINICAN UNIVERSITY,IL,603051066,Private-Nonprofit,212,253,2505370,488,2502700,,
00175200,SAUK VALLEY COMMUNITY COLLEGE,IL,610219112,Public,0,0,0,0,0,,
00175300,SCHOOL OF THE ART INSTITUTE OF CHICAGO,IL,606033013,Private-Nonprofit,375,482,9708989,831,9708989,,
00175600,SHIMER COLLEGE,IL,606163893,Private-Nonprofit,2,2,39000,4,39000,,
00175800,SOUTHERN ILLINOIS UNIVERSITY AT CARBONDALE,IL,629010000,Public,890,1056,8706791,1714,8590801,,
00175900,SOUTHERN ILLINOIS UNIVERSITY EDWARDSVILLE,IL,620261060,Public,1551,1798,17150980,3105,17150980,,
00176500,UNIVERSITY OF ST MARY OF THE LAKE/MUNDELEIN SEMINARY,IL,600601174,Private-Nonprofit,0,0,0,0,0,,
00176700,BENEDICTINE UNIVERSITY,IL,605320900,Private-Nonprofit,352,402,4505288,690,4505288,,
00176800,SAINT XAVIER UNIVERSITY,IL,606553199,Private-Nonprofit,316,323,3751930,595,3751930,,
00177100,TRINITY CHRISTIAN COLLEGE,IL,604630929,Private-Nonprofit,110,114,1176660,210,1176660,,
00177200,TRINITY INTERNATIONAL UNIVERSITY,IL,600151283,Private-Nonprofit,94,94,1191275,183,1191275,,
00177300,TRITON COLLEGE,IL,601711995,Public,5,6,22719,9,22719,,
00177400,UNIVERSITY OF CHICAGO (THE),IL,606371476,Private-Nonprofit,234,254,6170689,694,6040061,,
00177500,UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN,IL,618205796,Public,4383,4770,72153993,8726,72122121,,
00177600,UNIVERSITY OF ILLINOIS AT CHICAGO,IL,606124305,Public,1164,1289,17054957,2319,17054957,,
00177800,VANDERCOOK COLLEGE OF MUSIC,IL,606163731,Private-Nonprofit,31,32,478235,65,478235,,
00177900,ILLINOIS EASTERN COMMUNITY COLLEGES - WABASH VALLEY COLLEGE,IL,628632699,Public,0,0,0,0,0,,
00178000,WESTERN ILLINOIS UNIVERSITY,IL,614551390,Public,1085,1251,12906466,2134,12906466,,
00178100,WHEATON COLLEGE,IL,601875535,Private-Nonprofit,190,211,3308279,371,3308279,,
00178300,WORSHAM COLLEGE OF MORTUARY SCIENCE,IL,600902646,Proprietary,8,8,81134,21,81134,,
00178400,ANCILLA DOMINI COLLEGE,IN,465130001,Private-Nonprofit,28,29,225427,51,222927,,
00178500,ANDERSON UNIVERSITY,IN,460123495,Private-Nonprofit,313,357,3854201,639,3844288,,
00178600,BALL STATE UNIVERSITY,IN,473060880,Public,1988,2211,23917370,4066,23885108,,
00178700,BETHEL COLLEGE,IN,465455591,Private-Nonprofit,129,133,1571788,249,1561612,,
00178800,BUTLER UNIVERSITY,IN,462083487,Private-Nonprofit,507,579,10279224,1109,10279224,,
00178900,CHRISTIAN THEOLOGICAL SEMINARY,IN,462083301,Private-Nonprofit,0,0,0,0,0,,
00179200,DEPAUW UNIVERSITY,IN,461350037,Private-Nonprofit,231,248,4081259,471,4081259,,
00179300,EARLHAM COLLEGE,IN,473744095,Private-Nonprofit,64,66,914431,118,894816,,
00179500,UNIVERSITY OF EVANSVILLE,IN,477220002,Private-Nonprofit,320,337,4051169,665,4051169,,
00179800,FRANKLIN COLLEGE OF INDIANA,IN,461312623,Private-Nonprofit,200,219,2774198,414,2774198,,
00179900,GOSHEN COLLEGE,IN,465264794,Private-Nonprofit,38,42,392330,70,392330,,
00180000,GRACE COLLEGE AND THEOLOGICAL SEMINARY,IN,465901224,Private-Nonprofit,150,158,1799137,289,1768780,,
00180100,HANOVER COLLEGE,IN,472430108,Private-Nonprofit,268,299,3414973,545,3414973,,
00180300,HUNTINGTON UNIVERSITY,IN,467501299,Private-Nonprofit,136,157,1575656,274,1575656,,
00180400,UNIVERSITY OF INDIANAPOLIS,IN,462273697,Private-Nonprofit,475,531,6728550,927,6728550,,
00180500,INDIANA INSTITUTE OF TECHNOLOGY,IN,468031297,Private-Nonprofit,176,189,2317867,376,2292024,,
00180700,INDIANA STATE UNIVERSITY,IN,478092501,Public,1062,1242,9525219,2096,9525219,,
00180800,UNIVERSITY OF SOUTHERN INDIANA,IN,477123596,Public,424,434,3394635,797,3380772,,
00180900,INDIANA UNIVERSITY - BLOOMINGTON,IN,474057000,Public,2173,2450,40423980,4352,40422776,,
00181100,INDIANA UNIVERSITY - EAST,IN,473741289,Public,32,36,218026,69,218026,,
00181300,INDIANA UNIVERSITY - PURDUE UNIVERSITY INDIANAPOLIS,IN,462022896,Public,839,963,8492071,1603,8492071,,
00181400,INDIANA UNIVERSITY - KOKOMO,IN,469023557,Public,27,34,158911,52,158911,,
00181500,INDIANA UNIVERSITY - NORTHWEST,IN,464081197,Public,54,56,314965,111,314965,,
